season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812570,3,Michael Fox,,,Jr,P,-,,15001,12,12,,4.32,16.2,,14,10,8,13,11,,78,60,4,1,,,2,2,,3,,,3,302,17,19,1,1,,2,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812571,32,Thomas Plunkett,,,Jr,P,-,,15001,12,12,9,5.23,41.1,,37,27,24,23,20,,184,144,13,1,,3,3,10,,3,1,3,4,640,46,44,3,3,,7,2
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812572,34,Robert Beyer,,,Sr,1B,-,,15001,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812573,12,John Zarnowski,,,Jr,INF,-,,15001,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812574,14,Phil Schoch,,,Sr,P,-,,15001,5,5,,7.94,5.2,,3,5,5,7,5,,28,20,1,,,1,2,1,,,,,,84,3,9,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812575,44,Matt Roda,,,Jr,P,-,,15001,7,7,1,10.80,5.0,,4,7,6,8,8,,34,20,1,,1,2,1,6,,,,,,138,2,5,1,1,,4,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812576,28,Daniel Johnson,,,Sr,P,-,,15001,11,11,10,5.12,58.0,,56,38,33,27,48,,264,225,17,3,,2,2,10,,,,1,1,709,60,56,4,,,10,1
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812578,18,Jack Heineman,,,Jr,INF,-,,15001,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812579,16,Kevin Donovan,,,Jr,P,-,,15001,3,3,,12.00,3.0,,6,4,4,3,1,,18,15,1,,,,,,,,,,,66,3,5,1,,,1,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812580,1,Braden Breithaupt,,,Sr,INF,-,,15001,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812581,13,Connor McElroy Barker,,,So,P,-,,15001,4,4,,13.50,5.1,,7,8,8,6,1,,33,23,2,,1,1,1,4,,,,,,141,5,9,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812584,11,Corey Zientek,,,Jr,OF,6-0,R/R,15001,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812585,23,Ryan Walsh,,,Jr,P,-,,15001,11,11,,4.38,12.1,,16,6,6,6,15,,62,50,2,,1,2,7,4,,1,1,2,,205,15,6,2,,,3,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812586,5,Matthew Querey,,,Jr,INF,-,,15001,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812588,15,Joe Lisicky,,,Jr,OF,-,,15001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812589,19,Aidan Plick,,,Jr,INF,-,,15001,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812590,7,Anthony Marotta,,,Jr,P,-,,15001,4,4,,10.80,3.1,,5,4,4,6,3,,21,13,1,,,,4,2,,,,,,67,3,2,,,,1,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812592,26,Hunter Ralston,,,Sr,P,-,,15001,12,12,10,5.96,54.1,,76,39,36,8,35,,255,226,11,1,1,3,2,11,1,,,5,5,688,52,69,4,2,1,12,1
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812594,6,George Jenkins,,,Sr,C,-,,15001,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812596,43,Brendan Douthit,,,Jr,C,-,,15001,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812598,20,Matthew Moreira,,,Jr,P,-,,15001,11,11,8,4.87,44.1,,42,29,24,24,22,,205,169,5,3,1,3,7,8,,,,,4,600,51,51,4,1,,6,3
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812600,25,Dominic Chieffalo,,,So,P,-,,15001,13,13,,7.02,16.2,,18,13,13,8,11,,78,66,4,,2,3,5,3,,5,3,,1,148,17,20,3,,,6,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812601,31,Nick Reposa,,,Sr,UT,-,,15001,37,1,,0.00,1.0,,0,,,1,,,2,1,,,,,,,,2,,,,,1,,,,1,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812602,35,Cullen Remus,,,So,OF,-,,15001,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812603,2,Jake Elston,,,So,INF,-,,15001,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,633,Scranton,3,III,Landmark,7812604,47,Jimmy Murray,,,So,P,-,,15001,4,4,1,29.45,3.2,,12,13,12,2,2,,26,24,3,1,,1,,,,,,,,86,5,2,,,,2,
