,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830161,38,David Aufiero,,,Sr,P,6-0,R/R,15001,22,22,,5.23,31.0,,36,20,18,14,15,,141,116,8,,,4,2,2,1,3,3,3,6,433,26,46,1,,1,5,1
1,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830162,40,Mark Smith,,,Sr,OF,5-11,R/R,15001,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830163,11,Jake Babuschak,,,Jr,P,6-2,R/R,15001,15,15,14,3.65,81.1,1,81,40,33,31,70,,351,311,13,,1,5,5,4,,,,3,2,987,63,92,6,4,,21,
3,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830164,8,Joey Skarad,,,Sr,C,5-9,R/R,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830165,19,Jack Kramer,,,Sr,P,6-0,R/R,15001,15,15,15,5.98,58.2,,64,44,39,31,63,,275,232,14,,1,8,5,8,,,,3,1,877,39,66,4,4,,23,
5,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830166,37,Jake McDowell,,,Sr,P,6-1,R/R,15001,16,16,5,4.28,40.0,,31,26,19,24,25,,180,144,7,1,1,1,12,6,,4,2,3,3,531,41,47,,2,,4,
6,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830167,13,Michael Boyian,,,Jr,P,6-0,R/R,15001,11,11,5,4.62,39.0,,40,24,20,13,25,,174,147,9,,,2,3,7,,,,4,3,483,45,40,3,1,,11,
7,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830168,2,Sam Mongelli,,,Sr,INF,6-1,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830169,27,Michael Hernandez,,,Jr,INF,6-1,R/R,15001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830170,1,John Greene,,,Jr,INF,5-9,R/R,15001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830171,15,Dennis Gamester,,,So,C,6-0,R/R,15001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830174,45,Charlie Costello,,,So,P,5-10,R/R,15001,24,24,1,4.35,60.0,,55,34,29,30,45,,264,218,10,,,5,6,8,1,9,,5,3,751,69,54,6,2,2,13,
12,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830178,46,Tyler Galletti,,,Jr,C,6-0,R/R,15001,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830179,20,Tim McGuire,,,So,INF,5-11,R/R,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830180,14,Dante D'Amore,,,So,INF,6-0,R/R,15001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830181,18,Josh Cohen,,,Jr,P,6-1,R/R,15001,4,4,1,13.50,3.1,,6,9,5,4,2,,24,17,2,,,,3,3,,,,,,83,6,2,1,,,,
16,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830182,21,Zack Kovalchik,,,So,OF,6-2,R/R,15001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,7830185,23,Trent Price,,,So,P,6-2,R/R,15001,12,12,,7.02,16.2,,20,17,13,7,9,,81,70,3,,,2,2,3,,11,2,,1,236,20,19,,1,,4,
18,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005532,4,Ryan Donnelly,,,Sr,OF,5-10,L/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005533,5,Gino Manicchio,,,Fr,INF,6-0,R/R,15001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005534,6,Nick Jaskolski,,,Sr,P,6-1,R/R,15001,25,1,,0.00,1.0,,,,,,1,,4,3,,,,,1,1,,,,,,11,1,1,,,,1,
21,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005535,7,JW Fitzgerald,,,Fr,OF,6-0,L/L,15001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005536,9,Robert Farruggio,,,Sr,INF,6-3,R/R,15001,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005537,10,Joe Emerson,,,Sr,UT,6-0,R/R,15001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005538,12,Cooper Thompson,,,Sr,P,6-3,R/R,15001,8,8,4,12.33,15.1,,26,23,21,7,11,,83,73,5,,,3,,3,,,,,,234,14,19,,3,,3,
25,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005539,16,Joe Cilea,,,Fr,C,5-11,R/R,15001,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005540,22,Justin Jordan,,,Sr,OF,5-11,L/L,15001,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005542,26,Ethan Papacek,,,Fr,P,6-2,R/R,15001,2,2,,0.00,1.2,,,,,3,1,,9,5,,,,,,1,,,,,,47,,4,,,,1,
28,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005543,28,Michael Simonelli,,,So,OF,5-8,L/L,15001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005544,31,Tyler Briggs,,,Sr,P,6-2,R/R,15001,21,21,,6.00,24.0,,25,22,16,15,37,,110,92,2,2,,4,3,1,,5,3,1,,317,11,17,1,3,5,10,
30,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005545,32,Michael Attonito,,,Sr,P,5-9,L/L,15001,22,22,1,7.32,39.1,,56,34,32,9,39,,184,167,11,,,5,,4,,7,4,1,3,561,28,44,2,2,,7,1
31,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005546,33,Mitch Hawkins,,,Fr,P,6-0,R/R,15001,25,25,2,4.87,44.1,,54,29,24,20,30,,212,177,11,,1,1,6,9,2,3,2,3,3,586,46,50,3,2,,9,
32,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005547,35,Nick Kane,,,Fr,P,6-4,R/R,15001,13,13,9,8.33,31.1,,45,32,29,19,29,,167,136,10,1,,2,7,7,1,4,,1,4,495,22,41,,3,,9,
33,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005548,24,Jack Bebbington,,,Sr,P,6-1,L/L,15001,15,15,,5.29,17.0,,18,12,10,12,17,,84,66,2,,,2,2,3,,4,2,1,2,235,13,20,1,1,,5,
34,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005549,41,Ryan Trieste,,,Sr,OF,6-1,R/R,15001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023,2022-23,MBA,590,Sacred Heart,1,I,NEC,8005550,43,Jacob Wiberg,,,Fr,UT,5-10,R/R,15001,10,10,1,10.97,10.2,,15,16,13,11,14,,61,47,3,,2,3,5,3,,,,,,221,4,14,,2,,2,
