season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808436,7,Isaac Gonzalez,,,Sr,INF,5-11,L/R,15001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808437,35,Daniel Quiroz,,,Jr,OF,5-9,L/L,15001,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808438,29,Joey Coolbaugh,,,Jr,OF,6-0,B/R,15001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808439,12,Mario Chacon,,,Sr,INF,-,,15001,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808440,37,Kike Alvarado,,,Jr,UT,6-1,R/R,15001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808441,8,Matt Kissamis,,,Sr,OF,-,,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808442,17,Antonio Buentello,,,Sr,C,5-11,R/R,15001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808443,38,Steven Grimes,,,Sr,P,6-1,R/R,15001,5,5,,13.50,4.2,,9,9,7,2,3,,27,24,3,,,2,1,1,,1,1,,,69,8,3,,1,,1,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808445,6,Andrew Leal,,,So,INF,5-11,R/R,15001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808446,18,Beto Cervantes,,,Sr,C,-,,15001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808448,33,Emilio Duque,,,So,P,6-0,L/L,15001,5,5,,8.10,3.1,,4,4,3,4,2,,20,13,,1,,,,1,,2,2,,2,79,3,4,,,,1,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808449,36,Braeden Talamantez,,,So,P,5-11,R/R,15001,3,3,,21.60,1.2,,4,7,4,4,2,,13,8,,,,,2,1,,,,,,58,1,1,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808450,4,Cameron Stevenson,,,Jr,OF,-,,15001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808453,26,Andrew Delgadillo,,,Jr,P,6-1,L/R,15001,15,15,2,5.73,22.0,,27,14,14,14,14,,104,84,3,,,1,5,2,,6,2,3,1,276,29,17,,,,3,1
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808455,2,Leeandro Alfonzo,,,Sr,INF,5-10,R/R,15001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808456,28,Alex Lugo,,,So,INF,6-0,R/R,15001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808458,14,Adrian Talavera,,,Jr,P,-,,15001,10,10,,14.00,9.0,,18,15,14,4,12,,54,47,6,,1,3,1,3,,3,3,,,195,2,13,,2,1,6,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808459,15,Marcos Alvarado,,,Sr,OF,-,,15001,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808460,22,Jan Cabrera,,,Jr,P,6-0,R/R,15001,12,12,12,4.68,67.1,3,74,37,35,16,86,,303,268,11,,1,10,4,15,,,,3,1,951,35,72,6,3,,17,2
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808462,13,Rolando Riza,,,Jr,P,6-0,R/R,15001,5,5,,6.75,5.1,,7,4,4,5,5,,28,23,3,,,,1,,1,2,,,,121,3,8,1,,,2,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7808463,39,Jason Gonzales,,,Jr,P,-,,15001,1,1,,81.00,0.1,,3,3,3,,1,,4,4,,,,1,,,,,,,,10,,,,,,1,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,8009335,32,Billy Winans,,,Fr,p,6-2,R/R,15001,9,9,1,8.64,8.1,,12,8,8,2,5,,38,34,1,2,,2,3,,,4,4,,2,123,8,11,1,,,4,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999080,10,Ronnie Bailey,,,Sr,C,-,,15001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999082,20,Ariben Gutierrez,,,Sr,INF,5-5,R/R,15001,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999083,1,Daniel Hernandez,,,Sr,INF,-,,15001,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999186,5,Andrew Pavon,,,Sr,P,-,,15001,8,8,,15.88,5.2,,10,13,10,10,3,,39,26,2,,,,3,3,,1,1,,,137,4,8,,1,,1,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999187,25,Lalo Salinas,,,N/A,p,5-8,L/L,15001,13,13,12,6.40,64.2,3,81,52,46,28,46,,310,257,16,3,2,5,3,15,,,,6,4,899,72,61,4,6,,11,1
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999184,11,Thomas Barnhart,,,N/A,ph,-,,15001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999084,37,R. Petersen,,,N/A,p,-,,15001,23,23,1,7.63,30.2,,40,28,26,11,18,,147,129,14,1,,4,2,4,1,12,7,1,2,464,34,35,1,1,1,7,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999085,3,Isaac Ponce,,,N/A,p,5-11,L/R,15001,12,12,1,13.50,9.1,,16,15,14,11,11,,59,42,3,1,,,,5,,6,3,,1,220,6,10,2,,,4,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999088,38,David White,,,N/A,p,6-1,R/R,15001,6,6,,11.57,4.2,,5,8,6,5,1,,25,19,1,,,1,3,1,,,,,,92,4,8,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999202,27,Joseph Garza-Delapena,,,Sr,P,-,,15001,12,12,5,15.28,25.1,,35,44,43,21,29,,143,109,6,1,1,7,9,9,1,,,1,3,396,14,31,,5,,10,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999081,12,Joseph Cruz,,,N/A,lf,5-10,R/R,15001,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999086,40,Caleb Strmiska,,,N/A,p,6-9,,15001,14,14,,5.56,11.1,,8,12,7,14,13,,64,44,2,,,,5,6,,5,2,,,200,8,12,,2,4,3,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999087,16,Cody Templeton,,,N/A,p,6-0,R/L,15001,12,12,12,6.61,62.2,2,85,56,46,19,37,,300,265,19,1,,5,3,7,,,,7,2,854,69,68,2,7,,6,4
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999185,21,Brock Hargens,,,Sr,OF,-,,15001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999201,36,Mario Garcia,,,N/A,p,6-2,R/R,15001,12,12,,7.36,14.2,,14,12,12,14,14,,73,49,2,1,,1,9,9,,7,2,,1,189,13,9,1,,,3,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999328,19,Danny Dial,,,N/A,p,6-0,R/R,15001,15,15,4,14.32,22.0,,39,45,35,20,23,,130,103,5,1,,7,6,6,,1,1,,1,491,18,22,1,3,,4,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,7999329,31,R. Villarrea,,,N/A,p,-,,15001,8,8,,17.18,7.1,,18,17,14,7,6,,51,40,2,,1,1,,2,,,,,2,171,8,8,,,,1,
2023,2022-23,MBA,30090,Tex. A&M Int'l,2,II,Lone Star,8154670,13,R. Rolando,,,Fr,p,-,,15001,2,2,,67.50,0.2,,4,6,5,2,1,,8,6,1,1,,,1,,,6,6,,,33,,1,,,,,
