,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7978779,38,Matt Draper,,,Sr,P,6-5,R/R,15001,15,15,14,5.27,82.0,1,96,58,48,30,73,,388,338,19,1,,6,5,11,,,,4,5,"1,091",90,75,3,9,,17,
1,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7978780,50,Michael Simes,,,Fr,P,6-5,R/R,15001,24,24,,7.18,31.1,,33,26,25,20,18,,152,118,6,,,4,5,10,1,20,15,2,2,434,32,39,2,5,1,3,
2,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7978782,41,Jacob Jette,,,Fr,P,6-0,L/L,15001,20,20,2,6.88,34.0,,44,37,26,22,26,,171,138,5,1,,6,3,6,2,11,7,3,2,482,39,31,1,3,2,5,
3,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827788,2,Roddy Hernandez,,,Jr,INF,6-0,R/R,15001,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827790,35,Miles Cota,,,Sr,P,6-0,R/R,15001,16,16,6,7.83,33.1,,40,37,29,25,18,,171,141,5,1,,4,3,5,1,4,4,,,541,27,52,2,,,5,
5,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827791,39,Frankie Venezia,,,Sr,P,6-2,R/R,15001,11,11,3,7.64,17.2,,19,19,15,11,7,,88,71,6,1,1,3,3,3,,7,5,,3,279,24,21,,1,,1,1
6,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827793,29,Zach Fortuna,,,Jr,P,6-0,L/L,15001,10,10,,9.31,9.2,,13,12,10,7,10,,52,42,4,,,,3,2,,6,3,1,,190,10,8,,,,2,
7,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827797,20,Ryan Proto,,,Sr,C,5-10,R/R,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827799,45,Drew Haight,,,So,P,6-0,R/R,15001,10,10,,7.45,9.2,,6,8,8,9,4,,51,36,1,,,,,6,,5,1,,,187,10,15,,,,1,
9,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827801,23,LJ Keevan,,,So,P,6-0,R/L,15001,14,14,8,9.91,42.2,,62,48,47,18,29,,210,183,7,2,,15,1,7,,3,1,,2,745,35,56,3,5,2,9,
10,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827802,1,Jacob Humphrey,,,So,INF,5-10,R/R,15001,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827803,6,Brandon Fish,,,So,INF,5-11,L/R,15001,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827804,8,Trey Brown,,,Sr,OF,5-7,R/R,15001,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827805,10,Jake Fitzgibbons,,,So,C,5-11,L/R,15001,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827806,30,Hayden Duke,,,So,P,5-11,L/L,15001,10,10,,20.25,10.2,,21,26,24,15,8,,72,50,4,,,3,2,6,,1,,,1,267,9,11,,1,,2,
15,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827807,24,Matt Tobin,,,Sr,OF,6-1,R/R,15001,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827808,17,Alex Luccini,,,So,UT,6-3,L/R,15001,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827809,5,Frtiz Genther,,,Jr,INF,5-8,R/R,15001,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827810,44,Spencer Aubin,,,So,OF,6-0,R/L,15001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827812,16,Conor Kelly,,,So,INF,6-3,R/R,15001,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023,2022-23,MBA,368,UMass Lowell,1,I,America East,7827815,36,Brendan Williams,,,Jr,P,6-0,R/R,15001,18,18,,6.83,27.2,,32,21,21,20,22,,135,110,6,,,2,6,1,2,10,7,1,3,469,24,35,,1,,8,
