,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831148,30,Jackson Green,,,So,OF,6-0,R/R,15001,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831149,6,Nick Spardone,,,Sr,INF,6-0,R/R,15001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831153,35,John Dyer,,,Sr,UT,6-2,R/R,15001,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831158,25,Hayden Gilliland,,,Jr,C,5-11,L/R,15001,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831159,28,Will Long,,,Sr,C,6-3,R/R,15001,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831162,11,Colt Taylor,,,Sr,P,6-3,R/R,15001,23,23,5,8.15,35.1,,41,37,32,20,19,,170,135,9,1,,8,2,8,1,7,1,3,4,553,26,55,1,5,1,5,1
6,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831163,42,Theo Bryant IV,,,Jr,OF,6-3,R/R,15001,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831166,37,Nathaniel Allen,,,Jr,C,6-4,R/R,15001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831169,23,Matt Gelorme,,,Sr,P,6-1,R/R,15001,12,12,3,8.66,17.2,,22,17,17,19,18,,93,69,4,,,2,3,3,1,5,4,1,1,354,12,18,,3,,6,
9,2023,2022-23,MBA,692,Tennessee Tech,1,I,OVC,7831171,50,Elijah Brooks,,,Jr,OF,5-9,L/L,15001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
