,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7989808,7,Collier Cranford,,,Jr,INF,-,,15001,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7827418,28,Jake Baker,,,Jr,UT,-,,15001,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7827423,21,Jake English,,,So,C,-,,15001,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7827432,34,Kolby Dougan,,,Jr,P,-,,15001,24,24,,5.40,38.1,,35,26,23,26,54,,179,145,8,1,,6,8,2,1,22,13,4,2,711,24,33,2,,1,12,2
4,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7827433,58,Stone Evers,,,So,P,-,,15001,15,15,,5.40,15.0,,12,10,9,15,11,,72,55,2,,,,2,2,,14,8,,,272,20,11,,,,3,
5,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7827434,5,Tyler Gerety,,,So,UT,-,,15001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7827435,42,Chase Jans,,,So,OF,-,,15001,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7827448,39,Stone Hewlett,,,Jr,P,6-1,L/L,15001,28,28,,4.68,42.1,,43,26,22,13,42,,179,153,6,1,,6,2,5,,22,10,3,5,699,46,27,,5,3,19,1
8,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7989784,48,Collin Baumgartner,,,Sr,P,-,,15001,15,15,15,3.62,79.2,,82,38,32,22,74,,342,313,20,4,,10,3,5,,,,2,,"1,313",56,100,6,1,,23,
9,2023,2022-23,MBA,328,Kansas,1,I,Big 12,7989793,35,Ethan Bradford,,,Jr,P,-,,15001,18,18,8,6.07,43.0,,49,30,29,23,35,,204,168,6,3,,,2,8,,5,4,3,2,726,55,32,2,5,2,12,
