season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11251592,4,Aaron Alvarado,Aaron,Alvarado,Fr.,C,5-11,,RIGHT,RIGHT,"Houston, TX",North Shore Senior High School,10,8,https://stats.ncaa.org/players/11251592
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11251593,5,Anthony Barajas,Anthony,Barajas,Fr.,INF,6-0,,RIGHT,RIGHT,"Oakland, CA",Bishop O'Dowd High School,14,13,https://stats.ncaa.org/players/11251593
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),9699678,23,Dawson Barson,Dawson,Barson,Sr.,INF,5-11,,RIGHT,RIGHT,"North Logan, UT",Sky View High School,17,17,https://stats.ncaa.org/players/9699678
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11252283,29,Austin Bowlan,Austin,Bowlan,Jr.,P,5-11,,RIGHT,RIGHT,"Rifle, CO",Rifle High School,4,4,https://stats.ncaa.org/players/11252283
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),9691558,35,Tim Bullert,Tim,Bullert,So.,P,6-2,,LEFT,RIGHT,"Cottage Grove, MN",Park High School,4,0,https://stats.ncaa.org/players/9691558
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11252277,19,Colten Chastain,Colten,Chastain,So.,UT,6-2,,RIGHT,RIGHT,"Warm Springs, OR",Ridgeview High School,6,3,https://stats.ncaa.org/players/11252277
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11252275,15,Keo Coleman,Keo,Coleman,Fr.,OF,6-0,,RIGHT,RIGHT,"Milwaukee, WI",Riverside University High School,8,6,https://stats.ncaa.org/players/11252275
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11252273,13,Isaiah Collazo,Isaiah,Collazo,Fr.,C,5-8,,RIGHT,RIGHT,"Surprise, AZ",Willow Canyon High School,9,9,https://stats.ncaa.org/players/11252273
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),9689404,28,Brian Dahlstrand,Brian,Dahlstrand,So.,P,6-0,,LEFT,LEFT,"Lyons, IL",Walther Christian Academy,3,2,https://stats.ncaa.org/players/9689404
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11252281,26,Ivan Demel,Ivan,Demel,Fr.,UT,5-9,,RIGHT,RIGHT,"Pearland, TX",Bellaire High School,7,3,https://stats.ncaa.org/players/11252281
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),9682716,9,Jacob Garcia,Jacob,Garcia,Jr.,OF,5-7,,RIGHT,RIGHT,"San Antonio, TX",Southside High School,7,5,https://stats.ncaa.org/players/9682716
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11251596,10,Orlando Guzman,Orlando,Guzman,Fr.,INF,6-0,,RIGHT,RIGHT,"Laredo, TX",J.W. Nixon High School,8,7,https://stats.ncaa.org/players/11251596
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11252278,21,Justin Hostetler,Justin,Hostetler,Fr.,P,5-10,,RIGHT,RIGHT,"Arthur, IL",Arthur Christian School,3,1,https://stats.ncaa.org/players/11252278
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11251590,3,Xander Kile,Xander,Kile,Jr.,P,5-10,,RIGHT,RIGHT,"Newington, GA",Screven County High School,5,0,https://stats.ncaa.org/players/11251590
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),11252263,12,Jack Meckler,Jack,Meckler,Fr.,UT,5-9,,RIGHT,RIGHT,"Goodyear, AZ",Estrella Foothills High School,16,16,https://stats.ncaa.org/players/11252263
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),9702511,16,Jayden Mersereau,Jayden,Mersereau,So.,UT,6-3,,RIGHT,RIGHT,"Plymouth, MN",Providence Academy,4,0,https://stats.ncaa.org/players/9702511
2026,2025-26,MBA,3,III,UMAC,30039,North Central (MN),9695641,17,Eagan Monahan,Eagan,Monahan,Sr.,INF,5-10,,RIGHT,RIGHT,"Houston, TX",Lutheran South Academy,0,0,https://stats.ncaa.org/players/9695641
