season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245862,26,Dillan Abbate,Dillan,Abbate,Fr.,INF,5-11,,RIGHT,RIGHT,,,14,12,https://stats.ncaa.org/players/11245862
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9697766,5,Benoit Beaudoin,Benoit,Beaudoin,So.,P,6-3,,RIGHT,RIGHT,,,13,9,https://stats.ncaa.org/players/9697766
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9685745,21,Nick Becker,Nick,Becker,Jr.,INF,-,,,,,,5,2,https://stats.ncaa.org/players/9685745
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9693201,32,Thomas Betsy,Thomas,Betsy,Sr.,P,5-10,,LEFT,LEFT,,,2,0,https://stats.ncaa.org/players/9693201
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9696996,33,Christopher Chagnon,Christopher,Chagnon,Sr.,OF,-,,,,,,4,4,https://stats.ncaa.org/players/9696996
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245867,28,Kaiden Chase,Kaiden,Chase,Fr.,C,5-11,,RIGHT,RIGHT,,,7,0,https://stats.ncaa.org/players/11245867
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9693166,1,Ryan Cote,Ryan,Cote,Sr.,OF,-,,,,,,14,14,https://stats.ncaa.org/players/9693166
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245871,34,Luke Dougherty,Luke,Dougherty,Fr.,P,6-0,,LEFT,RIGHT,,,0,0,https://stats.ncaa.org/players/11245871
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9699254,3,Kaeden Elmer,Kaeden,Elmer,So.,INF,5-8,,,,,,5,3,https://stats.ncaa.org/players/9699254
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9692600,12,Tyler Fenton,Tyler,Fenton,Sr.,INF,6-2,,RIGHT,RIGHT,,,13,11,https://stats.ncaa.org/players/9692600
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9682609,6,Paul Foster,Paul,Foster,Jr.,P,5-8,,LEFT,LEFT,,,4,3,https://stats.ncaa.org/players/9682609
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245875,35,Nate Gallant,Nate,Gallant,Fr.,P,6-0,,LEFT,RIGHT,,,4,2,https://stats.ncaa.org/players/11245875
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245812,17,Kevin Greenberg,Kevin,Greenberg,Jr.,INF,5-9,,RIGHT,RIGHT,"Baldwin Place, NY",John Jay High School,15,14,https://stats.ncaa.org/players/11245812
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245843,8,Nick Hernandez,Nick,Hernandez,Sr.,INF,5-4,,RIGHT,RIGHT,,,15,13,https://stats.ncaa.org/players/11245843
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245854,23,TJ Hicks,TJ,Hicks,Fr.,OF,5-9,,RIGHT,RIGHT,,,13,10,https://stats.ncaa.org/players/11245854
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9702962,10,Brendan Hill,Brendan,Hill,Sr.,P,6-1,,RIGHT,RIGHT,"Lincoln, RI",Woodstock Academy,4,0,https://stats.ncaa.org/players/9702962
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,11245857,25,Tanner Jacko,Tanner,Jacko,Fr.,OF,5-10,,RIGHT,RIGHT,,,4,1,https://stats.ncaa.org/players/11245857
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9699511,22,Harold Martinez,Harold,Martinez,Sr.,OF,-,,,,,,14,14,https://stats.ncaa.org/players/9699511
2026,2025-26,MBA,3,III,Great Northeast,467,New England Col.,9697607,11,Brody McNair,Brody,McNair,Sr.,P,-,,,,,,0,0,https://stats.ncaa.org/players/9697607
