season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11249088,15,B. Barnes,B.,Barnes,---,3b,-,,,,,,11,7,https://stats.ncaa.org/players/11249088
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11249087,7,Baron Brack,Baron,Brack,Sr.,OF,-,,LEFT,LEFT,,,14,14,https://stats.ncaa.org/players/11249087
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9685904,35,Robby Canten,Robby,Canten,Sr.,P,-,,RIGHT,RIGHT,,,4,2,https://stats.ncaa.org/players/9685904
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9697581,25,Will Carter,Will,Carter,So.,P,-,,RIGHT,RIGHT,,,6,0,https://stats.ncaa.org/players/9697581
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11249373,33,Zach Connell,Zach,Connell,Jr.,1B,-,,,,,,3,3,https://stats.ncaa.org/players/11249373
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11251285,29,JB Crumpton,JB,Crumpton,Fr.,1B,-,,,,,,4,1,https://stats.ncaa.org/players/11251285
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9692563,33,Matt Egan,Matt,Egan,So.,,-,,,,,,2,1,https://stats.ncaa.org/players/9692563
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9691307,14,Zack Egan,Zack,Egan,Sr.,INF,-,,RIGHT,RIGHT,,,11,7,https://stats.ncaa.org/players/9691307
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9685616,30,Chris Ellis,Chris,Ellis,Sr.,P,-,,RIGHT,RIGHT,,,5,2,https://stats.ncaa.org/players/9685616
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9693335,22,Ryan Ethridge,Ryan,Ethridge,Jr.,P,-,,RIGHT,RIGHT,,,1,0,https://stats.ncaa.org/players/9693335
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9697780,16,Griffin Fuller,Griffin,Fuller,Sr.,OF,-,,RIGHT,RIGHT,,,5,1,https://stats.ncaa.org/players/9697780
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9703362,37,Joseph Gantt,Joseph,Gantt,Sr.,OF,-,,RIGHT,RIGHT,,,4,0,https://stats.ncaa.org/players/9703362
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11249378,42,Hastings Gibson,Hastings,Gibson,Jr.,1B,-,,,,,,8,4,https://stats.ncaa.org/players/11249378
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11329661,36,C. Gorum,C.,Gorum,---,ph,-,,,,,,1,0,https://stats.ncaa.org/players/11329661
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11332013,35,Chance Guisgond,Chance,Guisgond,---,rf,-,,,,,,1,0,https://stats.ncaa.org/players/11332013
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11331234,30,Landry Horn,Landry,Horn,---,p,-,,,,,,1,0,https://stats.ncaa.org/players/11331234
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11329662,26,B. Hudson,B.,Hudson,---,c,-,,,,,,1,1,https://stats.ncaa.org/players/11329662
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9690313,9,Zach Johnsoin,Zach,Johnsoin,Sr.,OF,-,,RIGHT,RIGHT,,,13,13,https://stats.ncaa.org/players/9690313
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9702518,12,Josh Mackey,Josh,Mackey,Sr.,OF,-,,RIGHT,RIGHT,,,5,1,https://stats.ncaa.org/players/9702518
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11249092,32,J. Marbutt,J.,Marbutt,---,rf,-,,,,,,14,12,https://stats.ncaa.org/players/11249092
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11249091,21,C. Marshall,C.,Marshall,---,2b,-,,,,,,14,14,https://stats.ncaa.org/players/11249091
2026,2025-26,MBA,3,III,SLIAC,431,MUW,11249089,2,Campbell McCluney,Campbell,McCluney,Sr.,SS,-,,RIGHT,RIGHT,,,4,4,https://stats.ncaa.org/players/11249089
2026,2025-26,MBA,3,III,SLIAC,431,MUW,9698094,10,Colton Neal,Colton,Neal,Sr.,INF,-,,RIGHT,RIGHT,,,5,4,https://stats.ncaa.org/players/9698094
