season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,11225274,29,Kade Adams,Kade,Adams,Fr.,P,6-3,,LEFT,LEFT,"Andrews, TX",Andrews High School,4,0,https://stats.ncaa.org/players/11225274
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,11225275,40,Zeke Alexander,Zeke,Alexander,Fr.,P,6-5,,RIGHT,RIGHT,"Frisco, TX",DR Justin Wakeland HS,4,0,https://stats.ncaa.org/players/11225275
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,10014502,33,Jaecob Arnott,Jaecob,Arnott,Jr.,P,6-3,,LEFT,LEFT,"Clarendon, TX",Universal School,3,0,https://stats.ncaa.org/players/10014502
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,11225276,31,Aidan Becker,Aidan,Becker,Sr.,P,6-5,,RIGHT,RIGHT,"Midland, TX",Legacy High School,2,0,https://stats.ncaa.org/players/11225276
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,10014438,2,Gael Bernal,Gael,Bernal,Jr.,INF,5-8,,RIGHT,RIGHT,"El Paso, TX",Americas,14,14,https://stats.ncaa.org/players/10014438
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,10014512,44,Ethan Berube,Ethan,Berube,Jr.,P,5-10,,RIGHT,RIGHT,"Fort Worth, TX",Central High School,0,0,https://stats.ncaa.org/players/10014512
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,10014492,25,Sebastian Cabral,Sebastian,Cabral,So.,P,6-3,,RIGHT,RIGHT,"Odessa, TX",Odessa Senior High School,2,1,https://stats.ncaa.org/players/10014492
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,11225278,1,Marcos Castro,Marcos,Castro,Fr.,INF,5-8,,RIGHT,RIGHT,"Odessa, TX",Odessa Senior High School,7,4,https://stats.ncaa.org/players/11225278
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,10014442,4,Carter Chaney,Carter,Chaney,Jr.,OF,5-11,,LEFT,RIGHT,"Strasburg, IL",Stewardson-Strasburg,8,6,https://stats.ncaa.org/players/10014442
2026,2025-26,MBA,2,II,Lone Star,30088,UT Permian Basin,10014469,15,Carlos Chavez,Carlos,Chavez,Jr.,C,6-1,,RIGHT,RIGHT,"El Paso, TX",El Dorado ,14,14,https://stats.ncaa.org/players/10014469
