season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8890207,10,Blaine Wynk,Blaine,Wynk,Jr.,P,6-3,,RIGHT,RIGHT,"Miamisburg, OH",Miamisburg,1,1,https://stats.ncaa.org/players/8890207
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8883757,42,Tyler Pettorini,Tyler,Pettorini,Sr.,INF,6-0,,LEFT,RIGHT,"Wooster, OH",Wooster,10,10,https://stats.ncaa.org/players/8883757
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8874691,44,Alonzo Paul Jr.,Alonzo,Paul Jr.,Jr.,C,5-8,,RIGHT,RIGHT,"Valparaiso, IN",Andrean,1,0,https://stats.ncaa.org/players/8874691
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8888013,12,Ryan Miller,Ryan,Miller,Sr.,INF,6-2,,LEFT,RIGHT,"Dublin, OH",Dublin Jerome,3,3,https://stats.ncaa.org/players/8888013
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8877020,34,Chase Herrell,Chase,Herrell,So.,P,6-2,,RIGHT,RIGHT,"Milford, OH",Milford High School,3,3,https://stats.ncaa.org/players/8877020
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8888034,0,Zach Freeman,Zach,Freeman,Sr.,OF,6-0,,LEFT,RIGHT,"Los Angeles, CA",Sierra Canyon,4,2,https://stats.ncaa.org/players/8888034
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8878022,47,Zak Sigman,Zak,Sigman,So.,P,5-10,,RIGHT,RIGHT,"Grove City, OH",Grove City High School,1,0,https://stats.ncaa.org/players/8878022
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8881376,16,Mason Eckelman,Mason,Eckelman,So.,C,6-1,,LEFT,RIGHT,"Broadview Heights, OH",Walsh Jesuit,10,10,https://stats.ncaa.org/players/8881376
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8876420,2,Trey Lipsey,Trey,Lipsey,Sr.,OF,6-2,,LEFT,RIGHT,"Southfield, MI",Birmingham Grove,10,10,https://stats.ncaa.org/players/8876420
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8889757,7,Nick Giamarusti,Nick,Giamarusti,Sr.,OF,6-0,,RIGHT,RIGHT,"Chicago, IL",Notre Dame College Prep,10,10,https://stats.ncaa.org/players/8889757
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8877456,40,Jaylen Jones,Jaylen,Jones,Sr.,P,6-1,,LEFT,LEFT,"Thomasville, GA",TNXL Academy,0,0,https://stats.ncaa.org/players/8877456
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8894659,26,Hunter Shaw,Hunter,Shaw,Jr.,P,6-4,,RIGHT,LEFT,"Chelsea, MI",Chelsea High School,4,1,https://stats.ncaa.org/players/8894659
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8897219,9,Matthew Graveline,Matthew,Graveline,Jr.,C,6-1,,RIGHT,RIGHT,"Centerville, OH",Centerville,10,10,https://stats.ncaa.org/players/8897219
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8894718,21,Jake Michalak,Jake,Michalak,So.,P,6-3,,RIGHT,RIGHT,"North Royalton, OH",North Royalton,3,3,https://stats.ncaa.org/players/8894718
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,8896347,14,Andrew Edrington,Andrew,Edrington,So.,P,6-1,,RIGHT,RIGHT,"Cincinnati, OH",Princeton High School,0,0,https://stats.ncaa.org/players/8896347
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097171,20,Drew Erdmann,Drew,Erdmann,So.,P,6-4,,RIGHT,RIGHT,"Hudson, OH",Walsh Jesuit,5,2,https://stats.ncaa.org/players/9097171
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097221,17,Anthony Scheppler,Anthony,Scheppler,Fr.,INF,6-0,,LEFT,RIGHT,"Novato, CA",San Marin High School,1,0,https://stats.ncaa.org/players/9097221
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097186,55,Alex Koelling,Alex,Koelling,Fr.,INF,6-1,,LEFT,RIGHT,"Mason, OH",Mason High School,0,0,https://stats.ncaa.org/players/9097186
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097211,15,Sahil Patel,Sahil,Patel,Jr.,P,5-11,,LEFT,LEFT,"Buford, GA",,3,0,https://stats.ncaa.org/players/9097211
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097153,46,Hayden Blosser,Hayden,Blosser,Fr.,P,6-3,,RIGHT,RIGHT,"Avon Lake, OH",Avon Lake High School,4,0,https://stats.ncaa.org/players/9097153
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097143,19,Will Carpenter,Will,Carpenter,Sr.,INF,6-1,,LEFT,RIGHT,"Aurora, OH",Aurora High School,5,4,https://stats.ncaa.org/players/9097143
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097154,4,Reggie Bussey,Reggie,Bussey,Jr.,OF,6-2,,LEFT,LEFT,"Twinsburg, OH",Twinsburg,10,10,https://stats.ncaa.org/players/9097154
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097156,29,Ryan Butler,Ryan,Butler,Sr.,P,6-3,,RIGHT,RIGHT,"Salem, VA",,1,0,https://stats.ncaa.org/players/9097156
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097192,48,Gavin Kuzniewski,Gavin,Kuzniewski,Fr.,P,6-0,,RIGHT,RIGHT,"Fishers, IN",Fishers High School,3,0,https://stats.ncaa.org/players/9097192
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097207,31,Sal Mineo,Sal,Mineo,Fr.,OF,5-11,,LEFT,LEFT,"Slippery Rock, PA",Slippery Rock High School,2,0,https://stats.ncaa.org/players/9097207
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097226,6,Maddix Simpson,Maddix,Simpson,Fr.,INF,6-2,,RIGHT,RIGHT,"Fort Myers, FL",Bishop Verot Catholic,2,1,https://stats.ncaa.org/players/9097226
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097228,11,Marc Stephens,Marc,Stephens,Jr.,INF,6-1,,RIGHT,RIGHT,"Orange Beach, AL",,10,10,https://stats.ncaa.org/players/9097228
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097158,25,Luke Carrell,Luke,Carrell,Sr.,P,6-2,,RIGHT,LEFT,"Davis, CA",,6,0,https://stats.ncaa.org/players/9097158
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097159,30,Nik Copenhaver,Nik,Copenhaver,So.,P,6-4,,RIGHT,RIGHT,"Hamilton, OH",,5,0,https://stats.ncaa.org/players/9097159
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097175,8,Ty Fox,Ty,Fox,Fr.,INF,6-2,,LEFT,RIGHT,"Rochester Hills, MI",Brother Rice High School,0,0,https://stats.ncaa.org/players/9097175
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097181,53,Spencer Hill,Spencer,Hill,Sr.,P,6-3,,LEFT,RIGHT,"New Albany, OH",New Albany High School,1,0,https://stats.ncaa.org/players/9097181
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097218,36,Zev Salsberg,Zev,Salsberg,Fr.,P,6-1,,RIGHT,RIGHT,,A3 Academy,5,0,https://stats.ncaa.org/players/9097218
2025,2024-25,MBA,1,I,Big Ten,518,Ohio St.,9097147,35,Simon Bargo,Simon,Bargo,So.,P,6-5,,RIGHT,RIGHT,"Cincinnati, OH",Milford,1,0,https://stats.ncaa.org/players/9097147
