season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307295,25,Will McPherson,Will,McPherson,Fr.,P,-,,,,,,1,0,https://stats.ncaa.org/players/9307295
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307300,33,Chase Supan,Chase,Supan,Fr.,P,-,,,,,,6,2,https://stats.ncaa.org/players/9307300
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307303,53,Zachary Simone,Zachary,Simone,Sr.,P,-,,,,,,10,4,https://stats.ncaa.org/players/9307303
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307285,13,Darek Lallo,Darek,Lallo,Sr.,P,5-9,,LEFT,LEFT,"Warwick, RI",Toll Gate,8,0,https://stats.ncaa.org/players/9307285
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307286,7,Scott Lyon,Scott,Lyon,Sr.,INF,-,,,,,,32,32,https://stats.ncaa.org/players/9307286
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307301,8,Luke Descheneaux,Luke,Descheneaux,Jr.,INF,6-0,,LEFT,RIGHT,,,7,3,https://stats.ncaa.org/players/9307301
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307282,1,Ross Audet,Ross,Audet,Sr.,INF,5-10,,RIGHT,RIGHT,"Swansea, MA",Case,13,13,https://stats.ncaa.org/players/9307282
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307283,5,CJ Mills,CJ,Mills,Sr.,OF,5-8,,RIGHT,RIGHT,"Waltham, MA",Waltham,30,30,https://stats.ncaa.org/players/9307283
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307297,26,Daniel St. George,Daniel,St. George,Fr.,P,-,,,,,,1,0,https://stats.ncaa.org/players/9307297
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307293,14,Derrick Dellea,Derrick,Dellea,Fr.,P,-,,,,,,2,0,https://stats.ncaa.org/players/9307293
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307298,30,Benjamin Conlon,Benjamin,Conlon,Fr.,P,-,,,,,,3,0,https://stats.ncaa.org/players/9307298
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307284,2,Jared Whitby,Jared,Whitby,Sr.,INF,5-10,,LEFT,RIGHT,"Groton, MA",Groton Dunstable,32,32,https://stats.ncaa.org/players/9307284
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,9307302,28,Bryan Henault,Bryan,Henault,Fr.,C,-,,,,,,0,0,https://stats.ncaa.org/players/9307302
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8874687,20,Adam Marsh,Adam,Marsh,Sr.,P,5-11,,RIGHT,RIGHT,"West Warwick, RI",Bishop Hendricken,9,6,https://stats.ncaa.org/players/8874687
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8880743,4,Nick Nigro,Nick,Nigro,So.,INF,-,,,,,,6,3,https://stats.ncaa.org/players/8880743
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8877730,3,Pierce Clare,Pierce,Clare,Sr.,1B,6-0,,LEFT,LEFT,"Middletown, RI",Middletown,32,32,https://stats.ncaa.org/players/8877730
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8874021,48,Tyler McDonald,Tyler,McDonald,So.,P,-,,,,,,4,0,https://stats.ncaa.org/players/8874021
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8882161,11,Declan Silva,Declan,Silva,So.,UT,-,,,,,,30,30,https://stats.ncaa.org/players/8882161
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8876102,77,Calvin Hurty,Calvin,Hurty,So.,P,-,,,,,,1,0,https://stats.ncaa.org/players/8876102
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8883317,0,Ty Lohsen,Ty,Lohsen,So.,P,-,,,,,,13,0,https://stats.ncaa.org/players/8883317
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8876244,44,Tommy Flanagan,Tommy,Flanagan,So.,P,-,,,,,,2,0,https://stats.ncaa.org/players/8876244
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8880352,21,Jeremy Wacker,Jeremy,Wacker,So.,P,-,,,,,,3,0,https://stats.ncaa.org/players/8880352
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8884478,17,Brendan Zaleski,Brendan,Zaleski,Sr.,P,5-11,,RIGHT,RIGHT,"Wethersfield, CT",Wethersfield,1,1,https://stats.ncaa.org/players/8884478
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8881521,23,Bobby Long,Bobby,Long,So.,INF,-,,,,,,13,9,https://stats.ncaa.org/players/8881521
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8884593,9,Tim Callahan,Tim,Callahan,Sr.,INF,-,,,,,,32,32,https://stats.ncaa.org/players/8884593
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8880549,22,Matthew Williams,Matthew,Williams,Jr.,C,5-7,,RIGHT,RIGHT,"Middletown, RI",Middletown,4,2,https://stats.ncaa.org/players/8880549
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8888703,29,Callahan Bullens,Callahan,Bullens,Jr.,C,6-0,,RIGHT,RIGHT,"Chicopee, MA",Chicopee Comp,0,0,https://stats.ncaa.org/players/8888703
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8886639,24,Jeremy Blackwood,Jeremy,Blackwood,Jr.,P,6-2,,RIGHT,RIGHT,"Windsor, CT",Windsor,7,7,https://stats.ncaa.org/players/8886639
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8893585,12,Connor Freitas,Connor,Freitas,Sr.,INF,5-10,,RIGHT,RIGHT,"Portsmouth, RI",Portsmouth HS,32,32,https://stats.ncaa.org/players/8893585
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8890479,35,Jeremy Angeles,Jeremy,Angeles,So.,C,-,,,,,,5,4,https://stats.ncaa.org/players/8890479
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8893826,27,Matthew Fletcher,Matthew,Fletcher,Sr.,P,6-2,,LEFT,LEFT,"Wethersfield, CT",Wethersfield,9,7,https://stats.ncaa.org/players/8893826
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8892717,19,Fukuo Saso,Fukuo,Saso,So.,P,-,,,,,,1,0,https://stats.ncaa.org/players/8892717
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8894039,32,Tyler DiNezza,Tyler,DiNezza,Sr.,1B,5-8,,LEFT,RIGHT,"Cranston, RI",Cranston West,8,3,https://stats.ncaa.org/players/8894039
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8896133,10,Jonah Nielsen,Jonah,Nielsen,Jr.,OF,-,,,,,,15,4,https://stats.ncaa.org/players/8896133
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8897956,6,Chris Bulk,Chris,Bulk,Sr.,C,5-10,,RIGHT,RIGHT,"Portsmouth, RI",Portsmouth,30,30,https://stats.ncaa.org/players/8897956
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8900859,34,Shea Caton,Shea,Caton,Jr.,P,-,,,,,,4,0,https://stats.ncaa.org/players/8900859
2025,2024-25,MBA,3,III,Great Northeast,8486,Lasell,8899977,40,Owen Caldwell,Owen,Caldwell,Sr.,P,6-2,,LEFT,LEFT,"South Kingstown, RI",South Kingstown,14,2,https://stats.ncaa.org/players/8899977
