game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,614924,1,top,T. Akers grounded out to ss.,1,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,614924,1,top,B. McCarter singled through the right side.,2,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,614924,1,top,M. Tremblay grounded out to p3a B. McCarter advanced to second.,3,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,614924,1,top,R. Stricklan grounded out to ss.,4,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,1,bot,K. Sheldon struck out swinging.,5,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,1,bot,L. Stout singled up the middle.,6,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,1,bot,E. Alexander struck out swinging3a L. Stout stole second.,7,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,1,bot,L. Stout advanced to third on a wild pitch.,8,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,1,bot,T. Rowe walked.,9,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,1,bot,T. Rowe stole second.,10,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,1,bot,C. Ayres struck out looking.,11,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,614924,2,top,J. Allen grounded out to 2b.,12,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,614924,2,top,T. Necessary fouled out to rf.,13,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,614924,2,top,L. Jeske lined out to ss.,14,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
6469941,614924,East Central Tigers,615106,Central Okla. Bronchos,615106,2,bot,C. Taylor walked.,15,2026-02-08 14:00:00-05:00,"Wendell Simmons Field (Edmond, OK)",0,MBA,2026
