game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season,game_date
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,1,top,Walsh flied out to cf.,1,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,1,top,Rojas struck out swinging.,2,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,1,top,"Burns,N grounded out to ss.",3,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,1,bot,"CALLISON, S grounded out to 2b.",4,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,1,bot,"MERZ, E struck out swinging.",5,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,1,bot,"BARTO, G singled to center field.",6,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,1,bot,"TAPIA, G doubled to center field, RBI3a BARTO, G scored.",7,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,1,bot,"ORTIZ, C walked.",8,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,1,bot,"MCARN, B struck out swinging.",9,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,2,top,Enriquez struck out swinging.,10,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,2,top,Arechiga grounded out to p.,11,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,2,top,Calnon singled to center field.,12,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,2,top,Calnon advanced to second on a wild pitch.,13,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,2,top,Brubaker singled to left field3a Calnon advanced to third.,14,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,2,top,Brubaker stole second3a Calnon scored.,15,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,2,top,Herrera struck out swinging.,16,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,2,bot,"SHABESTARI doubled, out at second lf to 2b.",17,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,2,bot,"MARION, B walked.",18,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,2,bot,Rojas to dh.,19,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,2,bot,Saunders to p.,20,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,2,bot,"HARRISON, A popped up to lf.",21,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,2,bot,"MARION, B out at first 2b to 1b, caught stealing.",22,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,Bell singled to left field.,23,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,Walsh grounded out to p3a Bell advanced to second.,24,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,Bell advanced to third on a wild pitch.,25,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,"Rojas singled to right center, RBI3a Bell scored.",26,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,"Burns,N walked3a Rojas advanced to second.",27,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,Enriquez struck out swinging.,28,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,"Arechiga singled to right field, RBI3a Burns,N advanced to third3a Rojas scored.",29,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,"Calnon singled to left field, RBI3a Arechiga advanced to second3a Burns,N scored.",30,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,"LUNA, H to p for PANICHI, M.",31,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,3,top,Brubaker out at first ss to 2b.,32,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,3,bot,"CALLISON, S grounded out to 2b.",33,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,3,bot,"MERZ, E grounded out to 2b.",34,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,3,bot,"BARTO, G grounded out to ss.",35,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,4,top,Herrera hit by pitch.,36,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,4,top,Bell flied out to cf.,37,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,4,top,"Walsh homered, 2 RBI3a Herrera scored.",38,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,4,top,Rojas struck out looking.,39,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,4,top,"Burns,N singled to center field.",40,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,4,top,Enriquez lined out to lf.,41,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,4,bot,"TAPIA, G lined out to 1b.",42,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,4,bot,"ORTIZ, C fouled out to 3b.",43,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,4,bot,"MCARN, B struck out swinging.",44,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,5,top,Arechiga doubled to left field.,45,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,5,top,Calnon grounded out to ss.,46,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,5,top,Brubaker singled to second base3a Arechiga advanced to third.,47,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,5,top,"Brubaker out at second c to 2b, caught stealing.",48,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596741,5,top,Herrera grounded out to 2b.,49,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"SHABESTARI homered, RBI.",50,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"MARION, B struck out swinging.",51,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"HARRISON, A singled to left center.",52,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"HARRISON, A out at second c to ss, caught stealing.",53,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"CALLISON, S singled to shortstop.",54,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"MERZ, E singled to right field3a CALLISON, S advanced to second.",55,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"MERZ, E advanced to second on a wild pitch3a CALLISON, S advanced to third on a wild pitch.",56,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"BARTO, G singled to left center, RBI3a MERZ, E advanced to third3a CALLISON, S scored.",57,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
6339403,596741,Northwest Nazarene Nighthawks,596937,Sonoma St. Seawolves,596937,5,bot,"TAPIA, G singled to left field, RBI3a BARTO, G advanced to second3a MERZ, E scored.",58,2025-02-05 00:00:00-05:00,"Seawolf Diamond (Rohnert Park, CA)",35,MBA,2025,2025-02-05
