game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,1,top,HALL struck out swinging (1-2 FBSS).,1,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,1,top,PETRY struck out swinging (0-2 KKS).,2,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,1,top,CARRION grounded out to 2b (1-2 SFB).,3,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,KIEL singled through the left side (3-1 KBBB).,4,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,LaVIOLETTE flied out to cf to left center (3-1 BSBB).,5,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,KIEL advanced to second on a wild pitch.,6,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,HENSELER singled to center field (2-0 BB)3a KIEL advanced to third.,7,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,HENSELER advanced to second on a wild pitch3a KIEL scored on a wild pitch.,8,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,SORRELL walked (3-2 BBSBFFFB).,9,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,HENSELER advanced to third on a wild pitch.,10,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,B. HARRISON walked (3-2 KBBSBFB)3a SORRELL advanced to second.,11,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,KENT struck out swinging (1-2 BFKS).,12,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,1,bot,BINDERUP reached on a fielder's choice (0-1 F)3a B. HARRISON out at second ss to 2b.,13,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,2,top,"HOLLINS homered to center field, RBI (0-1 K).",14,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,2,top,MASHORE doubled to left center (3-2 KKBBB).,15,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,2,top,SCOBEY grounded out to 3b (0-1 F).,16,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,2,top,KAUFER singled to left field (3-2 BFFFBB)3a MASHORE advanced to third.,17,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,2,top,"GASKIN out at first p to 2b, SAC, bunt, RBI (0-0)3a KAUFER advanced to second3a MASHORE scored.",18,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,2,top,KACZMAR flied out to lf (2-0 BB).,19,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,2,bot,ROYO flied out to cf (2-2 FBSB).,20,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,2,bot,FARR fouled out to 3b (1-1 KB).,21,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,2,bot,KIEL grounded out to 3b (0-0).,22,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,3,top,HALL flied out to cf (0-0).,23,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,3,top,"PETRY homered to right field, RBI (0-2 KF).",24,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,3,top,CARRION lined out to 1b (1-1 KB).,25,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596677,3,top,HOLLINS popped up to 2b (1-2 FFB).,26,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,3,bot,LaVIOLETTE walked (3-2 KBBBFB).,27,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,3,bot,HENSELER hit by pitch (1-0 B)3a LaVIOLETTE advanced to second.,28,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,3,bot,SORRELL walked (3-0 BBBB)3a HENSELER advanced to second3a LaVIOLETTE advanced to third.,29,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,3,bot,"B. HARRISON hit by pitch, RBI (3-0 BBB)3a SORRELL advanced to second3a HENSELER advanced to third3a LaVIOLETTE scored.",30,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
6303048,596677,South Carolina Gamecocks,596420,Texas A&M Aggies,596420,3,bot,KENT struck out looking (2-2 KBBFK).,31,2025-04-10 00:00:00-04:00,"Blue Bell Park (College Station, TX)",5927,MBA,2025
