game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season,game_date
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,N. Werk singled through the left side (0-0).,1,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,Grawe walked (3-2 KKFFFBFBBB)3a N. Werk advanced to second.,2,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,"Luskey singled through the right side, RBI (0-2 KF)3a Grawe advanced to second3a N. Werk scored.",3,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,**mound visit**.,4,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,"Sintek singled to left field, RBI (2-2 KBBK)3a Luskey advanced to second3a Grawe scored.",5,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,Ronken flied out to lf (1-2 KFB)3a Sintek no advance3a Luskey no advance.,6,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,Jirschele walked (3-0 BBBB)3a Sintek advanced to second3a Luskey advanced to third.,7,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,**mound visit**.,8,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,Halverson to p for Carey.,9,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,C. Gibson struck out swinging (1-2 BKSS).,10,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
6301155,596678,South Dakota St. Jackrabbits,596509,Sacramento St. Hornets,596678,1,top,J. Gibson struck out swinging (2-2 SSBBS).,11,2025-02-27 00:00:00-05:00,"John Smith Field (Sacramento, CA)",407,MBA,2025,2025-02-27
