game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season,game_date
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,1,top,C. Livesay struck out swinging.,1,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,1,top,D. Burnaman singled to center field.,2,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,1,top,B. Lea flied out to rf.,3,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,1,top,D. Burnaman stole second.,4,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,1,top,C. Massimini struck out swinging.,5,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,1,bot,K. Gonzaga grounded out to 1b unassisted.,6,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,1,bot,J. Ng doubled to left center.,7,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,1,bot,G. Pieranton singled to left field; J. Ng advanced to third.,8,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,1,bot,"C. Berry doubled down the rf line, 2 RBI; G. Pieranton scored; J. Ng scored.",9,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,1,bot,C. Berry advanced to third on an error by p.,10,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,1,bot,P. Savas struck out looking.,11,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,1,bot,J. Gold struck out swinging.,12,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,2,top,N. Chavez flied out to cf.,13,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,2,top,N. Harmon reached first on an error by ss.,14,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,2,top,H. Rumachik flied out to cf.,15,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,2,top,L. Finn reached on a fielder's choice; N. Harmon out at second 3b to 2b.,16,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,X. Hattenbur grounded out to 2b.,17,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,W. Kinney grounded out to 2b.,18,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,J. Legg reached first on an error by ss.,19,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,J. Legg stole second.,20,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,K. Gonzaga singled to right field; J. Legg advanced to third.,21,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,K. Gonzaga stole second.,22,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,"K. Gonzaga advanced to third on a wild pitch; J. Legg scored on a wild pitch, unearned.",23,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,J. Ng walked.,24,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,2,bot,G. Pieranton flied out to cf.,25,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,3,top,J. Costa singled to right field.,26,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,3,top,C. Livesay reached on a fielder's choice; J. Costa out at second 2b to ss.,27,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,3,top,C. Livesay stole second.,28,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,3,top,"D. Burnaman singled to center field, RBI; C. Livesay scored.",29,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,3,top,B. Lea grounded into double play ss to 2b to 1b; D. Burnaman out on the play.,30,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,3,bot,"C. Berry singled, bunt.",31,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,3,bot,P. Savas grounded out to 3b; C. Berry advanced to second.,32,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,3,bot,J. Gold grounded out to ss; C. Berry advanced to third.,33,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,3,bot,X. Hattenbur walked.,34,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,3,bot,"C. Berry out at home c to 3b to p to ss, caught stealing.",35,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,4,top,C. Massimini walked.,36,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,4,top,N. Chavez singled to center field; C. Massimini advanced to third.,37,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,4,top,L. Dennis to p for W. Wallace.,38,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,4,top,N. Harmon struck out swinging.,39,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,4,top,H. Rumachik reached on a fielder's choice; N. Chavez advanced to second; C. Massimini out at home p to c.,40,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,4,top,L. Finn walked; H. Rumachik advanced to second; N. Chavez advanced to third.,41,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,4,top,J. Costa out at first 1b to p.,42,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,W. Kinney singled to left field.,43,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,W. Kinney stole second.,44,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,J. Legg walked.,45,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,J. Jones to p for T. Bogusz.,46,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,K. Gonzaga struck out swinging.,47,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,J. Ng walked; J. Legg advanced to second; W. Kinney advanced to third.,48,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,"G. Pieranton grounded out to 1b unassisted, RBI; J. Ng advanced to second; J. Legg advanced to third; W. Kinney scored.",49,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,4,bot,C. Berry struck out swinging.,50,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,C. Livesay hit by pitch.,51,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,"C. Livesay out at second c to 2b, caught stealing.",52,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,D. Burnaman walked.,53,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,B. Lea flied out to rf.,54,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,C. Massimini walked; D. Burnaman advanced to second.,55,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,C. Massimini advanced to second on a wild pitch; D. Burnaman advanced to third on a wild pitch.,56,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,N. Chavez walked.,57,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,"N. Harmon hit by pitch, RBI; N. Chavez advanced to second; C. Massimini advanced to third; D. Burnaman scored.",58,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,5,top,H. Rumachik flied out to rf.,59,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,5,bot,P. Savas flied out to rf.,60,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,5,bot,J. Gold popped up to ss.,61,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597003,5,bot,X. Hattenbur grounded out to 2b.,62,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
6339470,597105,East Tex. Baptist Tigers,597003,Pomona-Pitzer Sagehens,597105,6,top,E. Woods to p for L. Dennis.,63,2025-02-09 00:00:00-05:00,"Alumni Field (Claremont, CA)",184,MBA,2025,2025-02-09
