game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596677,1,top,Jackson walked (3-1).,1,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596677,1,top,Kaczmar grounded out to 2b (0-1); Jackson advanced to second.,2,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596677,1,top,"Hall doubled to right center, RBI (3-0); Jackson scored.",3,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596677,1,top,Woita grounded out to 2b (1-1); Hall advanced to third.,4,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596677,1,top,Hollins struck out looking (2-2).,5,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596489,1,bot,"Rembert, C. fouled out to 2b (1-1).",6,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596489,1,bot,"Belyeu, C. hit by pitch (1-2).",7,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596489,1,bot,"Irish, I. flied out to cf to left center (0-1).",8,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596489,1,bot,"McMurray, C. grounded out to 1b unassisted (0-0); Belyeu, C. advanced to second.",9,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
6304193,596677,South Carolina Gamecocks,596489,Auburn Tigers,596677,2,top,Gaskin grounded out to 3b (0-0).,10,2025-05-08 00:00:00-04:00,"Plainsman Park (Auburn, AL)",4974,MBA,2025
