game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season,game_date
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596483,1,top,"Adams, III flied out to cf.",1,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596483,1,top,J. Ford fouled out to 3b.,2,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596483,1,top,"Banks, Jr. flied out to cf.",3,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,"K. Wood homered to left field, RBI.",4,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,T. Aoki flied out to cf.,5,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,J. Jones walked.,6,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,B. Hernandez walked3a J. Jones advanced to second.,7,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,"B. Hernandez out at first c to 1b, picked off.",8,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,B. Eftink walked.,9,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,"M. Floyd singled to shortstop, RBI3a B. Eftink advanced to third3a J. Jones scored.",10,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596606,1,bot,S. Yoakum IV grounded out to 2b.,11,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596483,2,top,N. Gamez struck out swinging.,12,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596483,2,top,J. Burrell singled to third base.,13,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
6300715,596483,Alcorn Braves,596606,Mississippi Val. Delta Devils,596483,2,top,G. Caston struck out swinging.,14,2025-02-17 00:00:00-05:00,"Magnolia Field (Itta Bena, MS)",75,MBA,2025,2025-02-17
