season,sport_id,game_datetime,game_id,team_id,player_id,player_jersey_number,player_full_name,player_positions,batting_G,batting_GS,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_GP,pitching_GS,pitching_IP,pitching_IP_str,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,pitching_order_appeared,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%,stadium_name,attendance,away_team_id,home_team_id,away_team_name,home_team_name
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597183,8896295,0,Jackson Phillipp,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.668,2.2,6,2,2,0,3,15,1,1,0,0,2,1,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597183,9111344,1,Kyler Thruston,SS,1,1,4,4,3,0,0,3,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,0,0,0,0,0,1,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597183,8896181,10,Keegan Eastman,LF,1,1,1,5,1,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8876445,10,Noah Dagostino,2B,1,1,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8876032,15,Cole Ondrus,DH,1,1,0,4,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8894173,17,Gio Basile,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4,4,0,0,0,5,0,1,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,9106643,18,Devin Frydenlund,PH,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,9106644,19,Chase Oxborough,SS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597183,9111360,23,Aidan Volk-Specht,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.332,6.1,6,8,6,5,5,30,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8886849,23,Brian O'Dwyer,3B,1,1,0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8901144,24,Zach Romans,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.332,3.1,9,10,9,2,3,23,1,0,0,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8888029,25,Zach Threde,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,3,3,3,1,1,7,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8895398,28,Trey Sybrant,LF,1,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8896035,29,Max Howell,CF,1,1,1,3,2,1,0,6,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597183,8889941,3,Drew Girtz,CF,1,1,3,6,4,2,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8894763,3,Payton Steiner,RF,1,1,2,5,1,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597183,9111367,30,Julian Encinas,DH,1,1,1,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
2025,MBA,2025-04-06T00:00:00-04:00,6345848,597086,8902046,33,Dawson Rannow,PH,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"NBC Spartan Sports Complex (Superior, WI)",109,597183,597086,Crown (MN) Polars,Wis.-Superior Yellowjackets
