season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4671130,30,Miles Anderson,Miles,Anderson,Sr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4671130
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4671131,16,Mac Cooley,Mac,Cooley,Sr.,P,,,,,,,35,35,https://stats.ncaa.org/players/4671131
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4671132,9,Charles Kelly,Charles,Kelly,Sr.,INF,,,,,,,31,31,https://stats.ncaa.org/players/4671132
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4671133,22,Michael Lartique,Michael,Lartique,Sr.,P,,,,,,,14,1,https://stats.ncaa.org/players/4671133
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4671134,15,Jake Porter,Jake,Porter,Sr.,P,,,,,,,15,0,https://stats.ncaa.org/players/4671134
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4671135,8,Taylor Seaman,Taylor,Seaman,Sr.,P,,,,,,,15,8,https://stats.ncaa.org/players/4671135
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4731583,44,Brandon Dodd,Brandon,Dodd,Fr.,OF,,,,,,,6,0,https://stats.ncaa.org/players/4731583
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4730340,99,Zach Randall,Zach,Randall,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4730340
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4730342,41,Nathan Sanford,Nathan,Sanford,So.,INF,,,,,,,1,0,https://stats.ncaa.org/players/4730342
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4730343,47,Jake Tribble,Jake,Tribble,Fr.,C,,,,,,,3,0,https://stats.ncaa.org/players/4730343
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4730362,39,Peyton Willoughby,Peyton,Willoughby,So.,P,,,,,,,2,1,https://stats.ncaa.org/players/4730362
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4782710,4,Caleb Goodwin,Caleb,Goodwin,Jr.,OF,,,,,,,35,35,https://stats.ncaa.org/players/4782710
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4784408,36,Ryan Abone,Ryan,Abone,So.,P,,,,,,,8,0,https://stats.ncaa.org/players/4784408
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4784410,11,Casey Goodwin,Casey,Goodwin,So.,1B,,,,,,,28,28,https://stats.ncaa.org/players/4784410
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4784411,3,Trey Keppen,Trey,Keppen,So.,INF,,,,,,,8,3,https://stats.ncaa.org/players/4784411
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4784412,20,Riley Kilgore,Riley,Kilgore,So.,C,,,,,,,14,12,https://stats.ncaa.org/players/4784412
2015,2014-15,MBA,2,II,Gulf South,1015,Christian Brothers,4784413,19,Joe Mattson,Joe,Mattson,So.,INF,,,,,,,20,9,https://stats.ncaa.org/players/4784413
