season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4666985,16,Alex Godzak,Alex,Godzak,Jr.,P,,,,,,,14,13,https://stats.ncaa.org/players/4666985
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4666986,6,Auston Ingram,Auston,Ingram,Jr.,OF,,,,,,,1,1,https://stats.ncaa.org/players/4666986
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4666987,7,Anthony Massicci,Anthony,Massicci,Jr.,INF,,,,,,,63,59,https://stats.ncaa.org/players/4666987
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4666988,24,Brett Siddall,Brett,Siddall,Jr.,OF,,,,,,,64,64,https://stats.ncaa.org/players/4666988
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4659711,19,Eric Stolzenburg,Eric,Stolzenburg,Sr.,P,,,,,,,22,0,https://stats.ncaa.org/players/4659711
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4659712,27,Connor Panas,Connor,Panas,Sr.,INF,,,,,,,64,64,https://stats.ncaa.org/players/4659712
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4659713,3,Mike Krische,Mike,Krische,Sr.,OF,,,,,,,33,29,https://stats.ncaa.org/players/4659713
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4659714,5,Aaron Casper,Aaron,Casper,Jr.,P,,,,,,,14,4,https://stats.ncaa.org/players/4659714
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4659715,20,Devon Stewart,Devon,Stewart,Sr.,P,,,,,,,16,16,https://stats.ncaa.org/players/4659715
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4659716,25,Jesse Puscheck,Jesse,Puscheck,Sr.,INF,,,,,,,64,62,https://stats.ncaa.org/players/4659716
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4659720,37,Iannick Remillard,Iannick,Remillard,Jr.,P,,,,,,,20,0,https://stats.ncaa.org/players/4659720
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4700247,17,Cyrus Senior,Cyrus,Senior,Fr.,OF,,,,,,,48,29,https://stats.ncaa.org/players/4700247
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4700248,39,Jack Massa,Jack,Massa,Fr.,C,,,,,,,56,42,https://stats.ncaa.org/players/4700248
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4700249,40,Jake Casey,Jake,Casey,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4700249
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4700250,41,Blake Weston,Blake,Weston,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4700250
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4700251,35,Nick Capitano,Nick,Capitano,Fr.,C,,,,,,,34,22,https://stats.ncaa.org/players/4700251
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4700252,28,Thomas Anderson,Thomas,Anderson,Fr.,C,,,,,,,0,0,https://stats.ncaa.org/players/4700252
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752664,1,Alex O'Donnell,Alex,O'Donnell,Fr.,INF,,,,,,,39,25,https://stats.ncaa.org/players/4752664
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752665,2,Ryan Creps,Ryan,Creps,Fr.,INF,,,,,,,0,0,https://stats.ncaa.org/players/4752665
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752666,4,Zach Garick,Zach,Garick,Fr.,OF,,,,,,,31,20,https://stats.ncaa.org/players/4752666
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752667,8,John Conti,John,Conti,Fr.,OF,,,,,,,39,17,https://stats.ncaa.org/players/4752667
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752668,11,Adam Tricarico,Adam,Tricarico,Fr.,OF,,,,,,,29,13,https://stats.ncaa.org/players/4752668
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752669,14,Patrick Carlson,Patrick,Carlson,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4752669
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752670,15,Ryan Stekl,Ryan,Stekl,Fr.,INF,,,,,,,63,61,https://stats.ncaa.org/players/4752670
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752671,30,Shawn Holman,Shawn,Holman,Fr.,P,,,,,,,4,1,https://stats.ncaa.org/players/4752671
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752672,32,J.P. Stevenson,J.P.,Stevenson,Fr.,P,,,,,,,18,14,https://stats.ncaa.org/players/4752672
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4752673,34,Tyler Smith,Tyler,Smith,Fr.,P,,,,,,,32,7,https://stats.ncaa.org/players/4752673
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772421,10,Jake Lumley,Jake,Lumley,So.,INF,,,,,,,63,61,https://stats.ncaa.org/players/4772421
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772422,22,Josh Shepley,Josh,Shepley,So.,P,,,,,,,17,7,https://stats.ncaa.org/players/4772422
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772423,13,Christ Conley,Christ,Conley,So.,C,,,,,,,0,0,https://stats.ncaa.org/players/4772423
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772424,33,Tyler Vavra,Tyler,Vavra,Sr.,P,,,,,,,8,1,https://stats.ncaa.org/players/4772424
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772426,18,Zachary Sloan,Zachary,Sloan,So.,P,,,,,,,22,1,https://stats.ncaa.org/players/4772426
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772427,23,Zachary Trumpler,Zachary,Trumpler,So.,P,,,,,,,0,0,https://stats.ncaa.org/players/4772427
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772428,26,Brandon Bielecki,Brandon,Bielecki,Sr.,P,,,,,,,22,3,https://stats.ncaa.org/players/4772428
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772432,36,Michael Ginther,Michael,Ginther,So.,P,,,,,,,0,0,https://stats.ncaa.org/players/4772432
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772434,31,Noah Cole,Noah,Cole,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4772434
2015,2014-15,MBA,1,I,MAAC,116,Canisius,4772436,9,Mike Elwood,Mike,Elwood,Jr.,P,,,,,,,13,4,https://stats.ncaa.org/players/4772436
