season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832348,17,Chris Einemann,Chris,Einemann,Jr.,SS,6-5,,RIGHT,RIGHT,"Lynbrook, NY",Kellenberg,32,26,https://stats.ncaa.org/players/7832348
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832349,32,AJ Verga,AJ,Verga,Sr.,P,-,,,,,,10,0,https://stats.ncaa.org/players/7832349
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832350,33,Timmy Mott,Timmy,Mott,Jr.,P,6-2,,RIGHT,RIGHT,"Hicksville, NY",Holy Trinity,9,3,https://stats.ncaa.org/players/7832350
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832351,12,Chris Giardino,Chris,Giardino,Jr.,C,5-8,,RIGHT,RIGHT,"East Meadow, NY",W.T. Clarke,18,14,https://stats.ncaa.org/players/7832351
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832352,27,Matthew Gonchar,Matthew,Gonchar,Jr.,INF,5-10,,RIGHT,RIGHT,"Staten Island, NY",St. Joseph by the Sea,10,0,https://stats.ncaa.org/players/7832352
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832353,21,Gavin McAlonie,Gavin,McAlonie,Jr.,INF,5-10,,RIGHT,RIGHT,"Miller Place, NY",Miller Place,40,35,https://stats.ncaa.org/players/7832353
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832354,20,Richard Gennaro,Richard,Gennaro,Sr.,P,-,,,,,,15,0,https://stats.ncaa.org/players/7832354
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832355,3,Anthony Manisero,Anthony,Manisero,Jr.,OF,6-1,,RIGHT,RIGHT,"Staten Island, NY",St. Joseph by the Sea,34,31,https://stats.ncaa.org/players/7832355
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832356,44,Stephen Collica,Stephen,Collica,Jr.,UT,5-11,,RIGHT,RIGHT,"Mineola, NY",Holy Trinity,11,7,https://stats.ncaa.org/players/7832356
2023,2022-23,MBA,2,II,ECC,437,Molloy,7832357,34,Garrett Scavelli,Garrett,Scavelli,Jr.,OF,5-10,,RIGHT,RIGHT,"Franklin Square, NY",Franklin Square HS,51,51,https://stats.ncaa.org/players/7832357
