season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2023,2022-23,MBA,3,III,SLIAC,555,Principia,8015726,32,Cayden Hazelrigg,Cayden,Hazelrigg,Fr.,INF,-,,RIGHT,RIGHT,"Payson, IL",Payson High School,26,12,https://stats.ncaa.org/players/8015726
2023,2022-23,MBA,3,III,SLIAC,555,Principia,7811655,4,Gavin Brustman,Gavin,Brustman,Jr.,OF,-,,RIGHT,RIGHT,"Springfield, VA",Principia Upper School,19,2,https://stats.ncaa.org/players/7811655
2023,2022-23,MBA,3,III,SLIAC,555,Principia,7811656,7,Salvador Flores,Salvador,Flores,So.,INF,-,,RIGHT,RIGHT,"Houston, TX",Cypress Creek High School,30,30,https://stats.ncaa.org/players/7811656
2023,2022-23,MBA,3,III,SLIAC,555,Principia,7811657,15,Jeremy Ramirez-Garcia,Jeremy,Ramirez-Garcia,Sr.,OF,-,,RIGHT,RIGHT,"San Francisco, CA",Gateway High School,16,1,https://stats.ncaa.org/players/7811657
2023,2022-23,MBA,3,III,SLIAC,555,Principia,7811659,13,Alex Zozaya,Alex,Zozaya,So.,OF,-,,RIGHT,RIGHT,"Houston, TX",Langham Creek High School,29,29,https://stats.ncaa.org/players/7811659
2023,2022-23,MBA,3,III,SLIAC,555,Principia,7811660,28,Casey Golbiw,Casey,Golbiw,So.,OF,-,,RIGHT,LEFT,"Bloomfield Hills, MI",Bishop Foley High School,30,30,https://stats.ncaa.org/players/7811660
2023,2022-23,MBA,3,III,SLIAC,555,Principia,7811661,14,Ryan D'Amico,Ryan,D'Amico,Jr.,C,-,,RIGHT,RIGHT,"Norwalk, CT",Norwalk High School,27,27,https://stats.ncaa.org/players/7811661
2023,2022-23,MBA,3,III,SLIAC,555,Principia,7811663,24,Tim Eissler,Tim,Eissler,Jr.,1B,-,,RIGHT,RIGHT,"Guthrie, OK",Rigby High School,26,26,https://stats.ncaa.org/players/7811663
2023,2022-23,MBA,3,III,SLIAC,555,Principia,8015721,44,Grayle Kendall,Grayle,Kendall,Jr.,OF,-,,RIGHT,RIGHT,"Atlanta, GA",Principia Upper School,25,14,https://stats.ncaa.org/players/8015721
2023,2022-23,MBA,3,III,SLIAC,555,Principia,8015719,3,Ben Perrine,Ben,Perrine,Fr.,2B,-,,RIGHT,RIGHT,"Payson, IL",Payson High School,30,29,https://stats.ncaa.org/players/8015719
2023,2022-23,MBA,3,III,SLIAC,555,Principia,8015720,2,Kailis Mayo,Kailis,Mayo,Fr.,3B,-,,RIGHT,RIGHT,"Kent, WA",Kent-Meridian High School,30,30,https://stats.ncaa.org/players/8015720
2023,2022-23,MBA,3,III,SLIAC,555,Principia,8015722,11,Hunter LeBlanc,Hunter,LeBlanc,Fr.,SS,-,,RIGHT,RIGHT,"Breaux Bridge, LA",St. Martinsville Senior High School,28,28,https://stats.ncaa.org/players/8015722
2023,2022-23,MBA,3,III,SLIAC,555,Principia,8015723,22,Ethan Booth,Ethan,Booth,Fr.,OF,-,,RIGHT,RIGHT,"Reedley, CA",Reedley High School,20,20,https://stats.ncaa.org/players/8015723
2023,2022-23,MBA,3,III,SLIAC,555,Principia,8015724,23,Micah Cook,Micah,Cook,So.,P,-,,RIGHT,RIGHT,"Hillsboro, MO",Hillsboro High School,19,10,https://stats.ncaa.org/players/8015724
