season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,8004090,27,Carlos De Jesus,Carlos,De Jesus,Fr.,C,6-2,,RIGHT,RIGHT,"Brandon, FL",Bloomingdale Senior High School,43,43,https://stats.ncaa.org/players/8004090
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805722,2,Ryan Rodriguez,Ryan,Rodriguez,Sr.,INF,5-7,,RIGHT,RIGHT,"Land O Lakes, FL",Sunlake,47,47,https://stats.ncaa.org/players/7805722
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805723,22,Jacob Hoyt,Jacob,Hoyt,Sr.,C,5-10,,RIGHT,RIGHT,"Saint Marys, WV",St. Marys,5,0,https://stats.ncaa.org/players/7805723
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805724,44,Nathan Currey,Nathan,Currey,Jr.,INF,6-0,,RIGHT,RIGHT,"Parkersburg, WV",Parkersburg South,0,0,https://stats.ncaa.org/players/7805724
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805726,28,Zach Morris,Zach,Morris,Jr.,UT,6-2,,RIGHT,RIGHT,"Middleburg, FL",Clay,34,33,https://stats.ncaa.org/players/7805726
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805727,11,Fabian Escalante,Fabian,Escalante,Sr.,OF,5-10,,LEFT,LEFT,"Orlando, FL",Bishop Moore Catholic,47,47,https://stats.ncaa.org/players/7805727
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805729,26,Brandon Layne,Brandon,Layne,Sr.,OF,6-2,,LEFT,RIGHT,"Catlettsburg, KY",Boyd County,27,16,https://stats.ncaa.org/players/7805729
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805730,17,Christian Davila,Christian,Davila,Sr.,1B,6-0,,RIGHT,RIGHT,"Vega Alta, PR",PRBA ,25,17,https://stats.ncaa.org/players/7805730
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805731,49,Christopher Thompson,Christopher,Thompson,Jr.,P,5-11,,RIGHT,RIGHT,"Clearwater, FL",Pinellas Park,15,0,https://stats.ncaa.org/players/7805731
2023,2022-23,MBA,2,II,MEC,1098,Glenville St.,7805732,18,Spencer Blackburn,Spencer,Blackburn,Sr.,1B,6-1,,RIGHT,RIGHT,"Pittsburgh, PA",North Allegheny,26,11,https://stats.ncaa.org/players/7805732
