season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7998322,31,Matthew Murphy,Matthew,Murphy,Jr.,P,6-3,,RIGHT,RIGHT,"Ninety Six, SC",Ninety Six High School,12,0,https://stats.ncaa.org/players/7998322
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7998323,36,Aiden Dillehay,Aiden,Dillehay,Fr.,3B,6-1,,RIGHT,RIGHT,"Coronado, CA",Cathedral Catholic High School,2,0,https://stats.ncaa.org/players/7998323
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7998324,42,Josh Williams,Josh,Williams,Fr.,OF,5-9,,LEFT,RIGHT,"Florence, SC",West Florence High School,0,0,https://stats.ncaa.org/players/7998324
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7998325,47,Evan Loeser,Evan,Loeser,Jr.,P,5-10,,RIGHT,RIGHT,"Saint Johns, FL",Bartram Trail High School,11,0,https://stats.ncaa.org/players/7998325
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7998326,50,Brody Fowler,Brody,Fowler,Fr.,3B,6-7,,RIGHT,RIGHT,"Taylors, SC",Eastside High School,24,12,https://stats.ncaa.org/players/7998326
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807375,55,Jake Gerardi,Jake,Gerardi,Jr.,C,5-11,,RIGHT,RIGHT,"Palm City, FL",The King's Academy,14,2,https://stats.ncaa.org/players/7807375
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807376,14,Noah Takac,Noah,Takac,Sr.,P,6-3,,RIGHT,RIGHT,"Macon, GA",First Presbyterian Day School,12,11,https://stats.ncaa.org/players/7807376
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807377,13,John Michael Faile,John,Michael Faile,Sr.,C,6-1,,RIGHT,RIGHT,"Boiling Springs, SC",Boiling Springs High School,61,61,https://stats.ncaa.org/players/7807377
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807378,5,Pat Monteith,Pat,Monteith,Jr.,3B,6-2,,RIGHT,RIGHT,"Charleston, SC",Fort Dorchester High School,61,61,https://stats.ncaa.org/players/7807378
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807379,11,Dawson Taylor,Dawson,Taylor,Jr.,P,6-1,,LEFT,LEFT,"Boiling Springs, SC",Boiling Springs High School,25,0,https://stats.ncaa.org/players/7807379
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807381,29,Reece Fields,Reece,Fields,Jr.,P,6-2,,RIGHT,RIGHT,"West Columbia, SC",P27 Academy of Lexington,19,19,https://stats.ncaa.org/players/7807381
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807382,37,Marek Chlup,Marek,Chlup,Sr.,OF,6-3,,RIGHT,RIGHT,"Cesky Dub, Czechia",Gymnasium Dr. Antona Randy,51,49,https://stats.ncaa.org/players/7807382
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807383,8,Jax Cash,Jax,Cash,Jr.,C,6-4,,RIGHT,RIGHT,"Spartanburg, SC",IMG Academy,41,37,https://stats.ncaa.org/players/7807383
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807384,99,Zach Zarra,Zach,Zarra,Jr.,SS,5-11,,LEFT,RIGHT,"Bethpage, NY",Plainedge High School,40,28,https://stats.ncaa.org/players/7807384
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807385,44,Noah Ingle,Noah,Ingle,So.,P,6-5,,RIGHT,RIGHT,"Cherryville, NC",Cherryville High School,6,0,https://stats.ncaa.org/players/7807385
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807386,28,Andrew Kaminsky,Andrew,Kaminsky,Sr.,P,6-4,,RIGHT,RIGHT,"Oviedo, FL",The Masters Academy,32,18,https://stats.ncaa.org/players/7807386
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807387,10,Cory Bivins,Cory,Bivins,Sr.,SS,6-2,,RIGHT,RIGHT,"Haddock, GA",Georgia Military College,57,55,https://stats.ncaa.org/players/7807387
2023,2022-23,MBA,2,II,Conference Carolinas,9223,North Greenville,7807388,26,Cade Spikes,Cade,Spikes,Sr.,P,5-11,,BOTH,RIGHT,"Loveland, OH",Loveland High School,1,0,https://stats.ncaa.org/players/7807388
