game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,1,top,Andrew Marin walked.,1,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,1,top,Matthew Coke singled to left field3a Andrew Marin advanced to second.,2,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,1,top,"Max Kops singled to right field, RBI3a Matthew Coke advanced to third3a Andrew Marin scored.",3,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,1,top,Timo Aracena struck out looking.,4,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,1,top,Noah Clymer grounded into double play ss to 2b to 1b3a Max Kops out on the play.,5,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,1,bot,P. Moreno grounded out to 2b.,6,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,1,bot,J. Canegitta flied out to lf.,7,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,1,bot,H. Stowe reached on an error by ss.,8,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,1,bot,O. Pena flied out to cf.,9,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,2,top,Malachi Pena reached on an error by 3b.,10,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,2,top,Alex Imposim flied out to rf.,11,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,2,top,Aiden Schmid flied out to cf.,12,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,2,top,Elias Campbe reached on an error by 3b3a Malachi Pena advanced to second.,13,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,2,top,"Andrew Marin homered to left field, 3 RBI, unearned3a Elias Campbe scored, unearned3a Malachi Pena scored, unearned.",14,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,2,top,Matthew Coke struck out swinging.,15,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,2,bot,DJ Banks flied out to lf.,16,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,2,bot,C. Steinmetz grounded out to 3b.,17,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,2,bot,G. Byrd grounded out to ss.,18,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,3,top,Max Kops flied out to lf.,19,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,3,top,Timo Aracena grounded out to ss.,20,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,3,top,Noah Clymer singled to second base.,21,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596781,3,top,Malachi Pena flied out to ss.,22,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
6339579,596781,Embry-Riddle (FL) Eagles,596943,Valdosta St. Blazers,596943,3,bot,W. Beckham walked.,23,2025-02-08T00:00:00-05:00,"Billy Grant Field at Tommy Thomas Park (Valdosta, GA)",162,MBA
