game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,1,top,A. Sabala flied out to cf.,1,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,1,top,B. Brinkmeye struck out swinging.,2,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,1,top,C. Kinnaird struck out swinging.,3,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,1,bot,R. Legito grounded out to ss.,4,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,1,bot,D. Tellez grounded out to 2b.,5,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,1,bot,Z. Skinner hit by pitch.,6,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,1,bot,Z. Skinner advanced to second on a wild pitch.,7,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,1,bot,L. Snow popped up to ss.,8,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,2,top,"B. Benedict struck out swinging, out at first c to 1b.",9,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,2,top,T. LeMay struck out swinging.,10,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,2,top,W. Hicks walked.,11,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,2,top,R. Talley grounded out to 3b.,12,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,M. Franjul walked.,13,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,T. Mungin flied out to cf.,14,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,X. Ferguson singled to shortstop3a M. Franjul advanced to third.,15,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,"R. Ruderman flied out to rf, sacrifice fly, RBI3a M. Franjul scored.",16,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,H. Prewitt hit by pitch3a X. Ferguson advanced to second.,17,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,R. Legito walked3a H. Prewitt advanced to second3a X. Ferguson advanced to third.,18,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,"D. Tellez singled through the right side, 2 RBI3a R. Legito advanced to second3a H. Prewitt scored3a X. Ferguson scored.",19,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,2,bot,Z. Skinner grounded out to p.,20,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,3,top,W. Thetford struck out swinging.,21,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,3,top,T. Bare flied out to cf.,22,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,3,top,A. Sabala lined out to cf.,23,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,L. Snow singled.,24,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,M. Franjul walked3a L. Snow advanced to second.,25,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,T. Mungin hit by pitch3a M. Franjul advanced to second3a L. Snow advanced to third.,26,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,C. Eakle to p for H. Outlaw.,27,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,"X. Ferguson singled, RBI3a T. Mungin advanced to second3a M. Franjul advanced to third3a L. Snow scored.",28,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,"R. Ruderman singled, advanced to second on an error by cf, 2 RBI3a X. Ferguson advanced to third3a T. Mungin scored3a M. Franjul scored.",29,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,"R. Ruderman advanced to third3a X. Ferguson scored on an error by c, unearned.",30,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,H. Prewitt grounded out to 3b.,31,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,"R. Legito flied out to lf, sacrifice fly, RBI3a R. Ruderman scored, unearned.",32,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596765,3,bot,D. Tellez flied out to cf.,33,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
6349282,596828,Southern Nazarene Crimson Storm,596765,Southwest Baptist Bearcats,596828,4,top,B. Brinkmeye reached first on an error by 2b.,34,2025-02-07T00:00:00-05:00,"Bolivar, MO",76,MBA
