game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,1,top,Tisdell singled to shortstop.,1,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,1,top,"Shafer reached on a fielder's choice, bunt3a Tisdell out at second 3b unassisted.",2,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,1,top,Van Atten singled to left center3a Shafer advanced to third.,3,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,1,top,Schaefer flied out to lf.,4,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,1,top,Bennett flied out to rf.,5,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,1,bot,T. Almond struck out swinging.,6,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,1,bot,D. Murillo walked.,7,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,1,bot,"H. Yoder homered to right field, 2 RBI3a D. Murillo scored.",8,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,1,bot,X. Sanchez singled to right center.,9,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,1,bot,M. Ruiz lined out to 3b.,10,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,1,bot,"X. Sanchez stole second, advanced to third on a throwing error by c.",11,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,1,bot,A. Albright struck out swinging.,12,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,2,top,Morris flied out to rf.,13,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,2,top,Campbell singled to center field.,14,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,2,top,"McAuliff struck out swinging3a Campbell out at second c to 2b, caught stealing.",15,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,Z. Burnes hit by pitch.,16,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,Z. Burnes advanced to second on a wild pitch.,17,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,A. Rees grounded out to 3b.,18,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,Z. Burnes advanced to third on a wild pitch.,19,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,K. Norman struck out looking.,20,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,"T. Almond homered to right center, 2 RBI3a Z. Burnes scored.",21,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,D. Murillo singled to left field.,22,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,D. Murillo stole second.,23,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,2,bot,H. Yoder flied out to rf.,24,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,3,top,Marsic grounded out to ss.,25,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,3,top,Tisdell grounded out to ss.,26,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596841,3,top,Shafer flied out to cf.,27,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,3,bot,X. Sanchez fouled out to 1b.,28,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,3,bot,M. Ruiz reached on a fielding error by p.,29,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,3,bot,A. Albright flied out to rf.,30,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
6339397,596841,Okla. Baptist Bison,596789,Northeastern St. RiverHawks,596789,3,bot,Z. Burnes grounded out to 3b.,31,2025-02-03T00:00:00-05:00,"Edmond, OK",194,MBA
