game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,1,top,"MONILE, N. grounded out to 2b.",1,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,1,top,"ALFORD, S. doubled to center field.",2,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,1,top,"COLLINS, M. lined out to 3b.",3,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,1,top,"BUSH, C. grounded out to ss.",4,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,1,bot,J. Witmer struck out swinging.,5,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,1,bot,C. Dierdorf struck out looking.,6,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,1,bot,C. Prince walked.,7,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,1,bot,B. McDevitt struck out swinging.,8,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,2,top,"WHITE, C. reached on a muffed throw by p.",9,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,2,top,"LEINENBACH singled up the middle3a WHITE, C. advanced to second.",10,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,2,top,"MOORE, C. struck out swinging.",11,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,2,top,"BROWNING, B. flied out to cf3a LEINENBACH advanced to second on the throw3a WHITE, C. advanced to third.",12,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,2,top,"FOURAKER, E. struck out swinging.",13,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,2,bot,M. Cooper struck out looking.,14,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,2,bot,T. Presnell doubled down the lf line.,15,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,2,bot,N. Darden singled up the middle3a T. Presnell advanced to third.,16,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,2,bot,J. Bowman grounded out to p3a N. Darden advanced to second.,17,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,2,bot,"B. Bradford doubled to left field, 2 RBI3a N. Darden scored3a T. Presnell scored.",18,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,2,bot,J. Witmer grounded out to ss.,19,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,3,top,"MONILE, N. singled to left field.",20,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,3,top,"ALFORD, S. singled through the left side3a MONILE, N. advanced to second.",21,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,3,top,"COLLINS, M. singled to pitcher, bunt3a ALFORD, S. advanced to second3a MONILE, N. advanced to third.",22,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,3,top,"BUSH, C. reached on a throwing error by p, advanced to second, RBI3a COLLINS, M. advanced to third3a ALFORD, S. scored, unearned3a MONILE, N. scored.",23,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,3,top,"WHITE, C. grounded out to ss, RBI3a BUSH, C. advanced to third3a COLLINS, M. scored, unearned.",24,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,3,top,LEINENBACH popped up to ss.,25,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,3,top,"MOORE, C. struck out swinging.",26,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,3,bot,C. Dierdorf struck out swinging.,27,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,3,bot,C. Prince struck out swinging.,28,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,3,bot,B. McDevitt flied out to lf.,29,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,4,top,"BROWNING, B. walked.",30,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,4,top,"FOURAKER, E. grounded out to p, SAC, bunt3a BROWNING, B. advanced to second.",31,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,4,top,"MONILE, N. flied out to rf.",32,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,4,top,"ALFORD, S. flied out to lf.",33,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,4,bot,M. Cooper grounded out to 3b.,34,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,4,bot,T. Presnell struck out looking.,35,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596947,4,bot,N. Darden struck out swinging.,36,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
6356469,596467,North Florida Ospreys,596947,West Ga. Wolves,596467,5,top,"COLLINS, M. lined out to cf.",37,2025-04-18T00:00:00-04:00,"Cole Field (Carrollton, GA)",213,MBA,2025
