game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,G. Jones walked (3-0 BBBB).,1,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,Duddleston struck out swinging (1-2 KKBS)3a G. Jones stole second.,2,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,C. Olea flied out to lf (0-0).,3,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,T. Sardelli grounded out to 3b (1-2 BKK).,4,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Johnson,Da grounded out to 2b (0-2 KF).",5,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Tobol,T singled to third base (0-0).",6,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Heath,C doubled to left field (0-0)3a Tobol,T advanced to third, out at home lf to ss to c.",7,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Wilcox,C walked (3-0 BBBB).",8,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Keller,I walked (3-1 SBBBB)3a Wilcox,C advanced to second3a Heath,C advanced to third.",9,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Hollister,G out at first 1b to p (0-2 KK).",10,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,K. Jenkins hit by pitch (0-0).,11,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,J. Cisneros singled to center field (2-0 BB)3a K. Jenkins advanced to second.,12,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,J. Kinneberg grounded into double play 3b to 1b (0-1 S)3a J. Cisneros advanced to second3a K. Jenkins out on the play.,13,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,"B. Bard singled through the left side, RBI (2-2 BBSS)3a J. Cisneros scored.",14,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,L. Ray reached on a fielder's choice (0-1 F)3a B. Bard out at second ss to 2b.,15,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Funkhouser,C tripled to left center (0-0).",16,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Krzykowski,W grounded out to ss, RBI (1-1 BK)3a Funkhouser,C scored.",17,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Kreisel,C grounded out to 1b unassisted (3-2 BKKBFFB).",18,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Johnson,Da flied out to cf (1-1 SB).",19,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,3,top,G. Jones out at first 1b to p (3-1 BBBK).,20,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,3,top,Duddleston fouled out to 3b (2-1 FBB).,21,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,3,top,C. Olea struck out swinging (1-2 BKKFS).,22,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,3,bot,"Tobol,T reached on a throwing error by p, bunt, advanced to second (0-0).",23,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
6349336,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,3,bot,"Heath,C flied out to cf (1-1 BK).",24,2025-02-08T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",225,MBA
