game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"Guerrero,A doubled down the lf line (0-0).",1,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"Guerrero,A advanced to third on a passed ball.",2,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"Taggart,C walked (3-1 BBBKB).",3,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"Knight,M flied out to rf, SF, RBI (1-0 B); Guerrero,A scored.",4,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"DeCarlo,S walked (3-1 BBBKB); Taggart,C advanced to second.",5,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"Terry,B singled, bunt (1-1 BF); DeCarlo,S advanced to second; Taggart,C advanced to third.",6,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"Wilson,B struck out looking (0-2 KKK).",7,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,1,top,"Hotchkiss,J reached on a fielder's choice (2-2 KFBFB); Terry,B out at second 3b to 2b.",8,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596717,1,bot,Tucker grounded out to ss (1-1 KB).,9,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596717,1,bot,Raifstanger grounded out to 3b (0-0).,10,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596717,1,bot,"Beebe homered to right field, RBI (1-0 B).",11,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596717,1,bot,McMillan singled up the middle (0-0).,12,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596717,1,bot,Cowan struck out looking (0-2 KFK).,13,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,2,top,"Kole,T grounded out to 3b (2-0 BB).",14,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,2,top,"Blanchard,C singled through the right side (0-0).",15,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,2,top,"Guerrero,A homered to right field, 2 RBI (1-2 FKB); Blanchard,C scored.",16,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,2,top,"Taggart,C walked (3-1 BBBKB).",17,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,2,top,"Knight,M singled to left center (1-2 FKBF); Taggart,C advanced to third.",18,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,2,top,"Knight,M stole second; Taggart,C scored on the throw.",19,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
6311906,596443,Washington Huskies,596717,St. John's (NY) Red Storm,596443,2,top,"DeCarlo,S walked (3-2 BBBKFB).",20,2025-04-01T00:00:00-04:00,"Jack Kaiser Stadium (Queens, NY)",239,MBA,2025
