game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,G. Jones grounded out to ss (1-2 KBK).,1,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,Duddleston walked (3-2 KBKBFBB).,2,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,T. Sardelli lined out to lf (3-2 FBBSB).,3,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,1,top,K. Jenkins grounded out to 2b (0-1 K).,4,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Tobol,T struck out swinging, out at first c to 1b (2-2 KBBSS).",5,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Steele,J walked (3-2 BSBBSB).",6,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Heath,C walked (3-2 KBBFBB)3a Steele,J advanced to second.",7,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Heath,C advanced to second on a wild pitch3a Steele,J advanced to third on a wild pitch.",8,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Johnson,Da popped up to 3b (1-0 B).",9,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,1,bot,"Beech,N struck out swinging, grounded out to c unassisted (2-2 BBSKS).",10,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,B. Bard grounded out to 2b (1-1 BK).,11,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,D. Francis struck out looking (1-2 BSKK).,12,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,2,top,N. Self grounded out to 3b (1-0 B).,13,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Grupe,B struck out swinging (0-2 KSFS).",14,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Funkhouser,C struck out swinging (1-2 KFBS).",15,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Keller,I walked (3-2 SFBBBB).",16,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596873,2,bot,"Keller,I out at second p to 1b to 2b, picked off.",17,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,3,top,L. Ray grounded out to 2b (1-0 B).,18,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,3,top,C. Dawson struck out swinging (1-2 FFBS).,19,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
6339660,596952,Arkansas Tech Wonder Boys,596873,Central Mo. Mules,596952,3,top,G. Jones struck out looking (3-2 KBBBFFK).,20,2025-02-07T00:00:00-05:00,"Crane Stadium (Warrensburg, MO)",223,MBA
