game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Myers, L. grounded out to 3b.",1,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Unrein, B. walked.",2,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Unrein, B. stole second.",3,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,Racherbaumer flied out to cf.,4,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Unrein, B. advanced to third on a wild pitch.",5,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Toledo, J. singled down the lf line, RBI3a Unrein, B. scored.",6,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Schwindt, C. hit by pitch3a Toledo, J. advanced to second.",7,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Pacheco, A. singled through the left side3a Schwindt, C. advanced to second3a Toledo, J. advanced to third.",8,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,1,top,"Lynn, A. struck out looking.",9,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,1,bot,"Carroll, Zac singled up the middle.",10,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,1,bot,"Sherrell, We grounded out to ss3a Carroll, Zac advanced to second.",11,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,1,bot,"Brecheen, Se fouled out to lf.",12,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,1,bot,"Seefeldt,Bla struck out swinging.",13,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,2,top,"Keller, G. flied out to cf.",14,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,2,top,"Padilla, S. struck out looking.",15,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,2,top,"Myers, L. flied out to lf.",16,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,2,bot,"Rone, Ethan grounded out to ss.",17,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,2,bot,"Strickland, struck out swinging.",18,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,2,bot,"Fernandez,Ch struck out swinging.",19,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,3,top,"Unrein, B. struck out swinging.",20,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,3,top,Racherbaumer walked.,21,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,3,top,"Toledo, J. grounded into double play 2b to 1b3a Racherbaumer out on the play.",22,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,3,bot,"Jackson, Pry singled to left field.",23,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,3,bot,"Shimkus, Mas grounded out to p3a Jackson, Pry advanced to second.",24,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,3,bot,"Carroll, Zac doubled to left center, RBI3a Jackson, Pry scored.",25,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,3,bot,"Sherrell, We hit by pitch.",26,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,3,bot,"Brecheen, Se struck out looking.",27,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,3,bot,"Sherrell, We out at second c to 2b, caught stealing.",28,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Schwindt, C. walked.",29,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Pacheco, A. grounded out to 3b, bunt, SAC3a Schwindt, C. advanced to second.",30,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Schwindt, C. advanced to third on a passed ball.",31,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Lynn, A. singled to right center, RBI3a Schwindt, C. scored, unearned.",32,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Smith, Justi to p for Slate, Jerem.",33,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Keller, G. walked3a Lynn, A. advanced to second.",34,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Padilla, S. hit by pitch3a Keller, G. advanced to second3a Lynn, A. advanced to third.",35,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Myers, L. struck out looking.",36,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,4,top,"Unrein, B. grounded out to p.",37,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,4,bot,"Seefeldt,Bla grounded out to 3b.",38,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,4,bot,"Rone, Ethan singled to left field.",39,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,4,bot,"Strickland, singled to left center3a Rone, Ethan advanced to second.",40,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,4,bot,"Fernandez,Ch struck out swinging.",41,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,4,bot,"Jackson, Pry walked3a Strickland, advanced to second3a Rone, Ethan advanced to third.",42,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596774,4,bot,"Shimkus, Mas flied out to cf.",43,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,5,top,Racherbaumer walked.,44,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
6339387,596966,Emporia St. Hornets,596774,East Central Tigers,596966,5,top,"Toledo, J. flied out to cf3a Racherbaumer advanced to second.",45,2025-02-02T00:00:00-05:00,"Edmond, OK",191,MBA
