game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,1,top,Kam Gelwick singled to center field.,1,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,1,top,Coltin Pizzi grounded out to p3a Kam Gelwick advanced to second.,2,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,1,top,Luis Garrido grounded out to p3a Kam Gelwick advanced to third.,3,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,1,top,Christian Ca struck out swinging.,4,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,1,bot,"M. Delay homered, RBI.",5,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,1,bot,H. Corley grounded out to 3b.,6,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,1,bot,L. Addison walked.,7,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,1,bot,T. Justice flied out to rf.,8,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,1,bot,E. Stephens grounded out to 2b.,9,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,2,top,Reid Lisle struck out looking.,10,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,2,top,Tripp Haddad hit by pitch.,11,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,2,top,Cole Schumak doubled to left field3a Tripp Haddad advanced to third.,12,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,2,top,Dylan Escoba popped up to 3b.,13,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,2,top,Dawson Jones walked.,14,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,2,top,Kam Gelwick flied out to lf.,15,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,2,bot,A. Roberts flied out to lf.,16,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,2,bot,G. Yepes struck out swinging.,17,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,2,bot,N. Saavedra flied out to lf.,18,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,3,top,Coltin Pizzi grounded out to 3b.,19,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,3,top,"Luis Garrido homered, RBI.",20,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,3,top,Christian Ca popped up to p.,21,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,3,top,Reid Lisle grounded out to ss.,22,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,3,bot,Rutigliano struck out swinging.,23,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,3,bot,M. Delay flied out to lf.,24,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,3,bot,H. Corley lined out to 1b.,25,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,4,top,Tripp Haddad struck out swinging.,26,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,4,top,Cole Schumak flied out to lf.,27,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,4,top,Dylan Escoba grounded out to 2b.,28,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,4,bot,L. Addison struck out swinging.,29,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,4,bot,T. Justice struck out swinging.,30,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596852,4,bot,E. Stephens struck out looking.,31,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,5,top,Dawson Jones grounded out to ss.,32,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,5,top,Kam Gelwick singled to third base.,33,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
6339350,596884,Eckerd Tritons,596852,Albany St. (GA) Golden Rams,596884,5,top,Coltin Pizzi singled to left field3a Kam Gelwick advanced to second.,34,2025-02-02T00:00:00-05:00,"West Campus Baseball Field (Albany, GA)",74,MBA
