season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4842827,45,Hakeem Rhodes,Hakeem,Rhodes,So.,1B,,,,,,,17,14,https://stats.ncaa.org/players/4842827
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849690,1,Casey Kopec,Casey,Kopec,Sr.,P,,,,,,,11,2,https://stats.ncaa.org/players/4849690
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849691,4,Eddie Vicinanza,Eddie,Vicinanza,So.,OF,,,,,,,38,33,https://stats.ncaa.org/players/4849691
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849693,9,Julian Bilodeau,Julian,Bilodeau,Sr.,OF,,,,,,,37,37,https://stats.ncaa.org/players/4849693
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849694,10,Kyle Simon,Kyle,Simon,So.,1B,,,,,,,46,44,https://stats.ncaa.org/players/4849694
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849695,11,Jake Summey,Jake,Summey,So.,OF,,,,,,,43,39,https://stats.ncaa.org/players/4849695
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849696,18,Andrew Calderone,Andrew,Calderone,Jr.,OF,,,,,,,19,17,https://stats.ncaa.org/players/4849696
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849698,25,Logan White,Logan,White,Sr.,P,,,,,,,10,0,https://stats.ncaa.org/players/4849698
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849699,27,Kyle Polaski,Kyle,Polaski,So.,P,,,,,,,13,8,https://stats.ncaa.org/players/4849699
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849700,28,Ryan Johnson,Ryan,Johnson,So.,C,,,,,,,33,31,https://stats.ncaa.org/players/4849700
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849701,29,Peter Rivera,Peter,Rivera,Jr.,3B,,,,,,,33,33,https://stats.ncaa.org/players/4849701
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849702,32,Kevin Fry,Kevin,Fry,So.,OF,,,,,,,12,8,https://stats.ncaa.org/players/4849702
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4849703,35,David Paul,David,Paul,So.,P,,,,,,,24,0,https://stats.ncaa.org/players/4849703
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4900242,5,Marcos Perez,Marcos,Perez,Fr.,C,,,,,,,13,7,https://stats.ncaa.org/players/4900242
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4900243,6,Zack Borsa,Zack,Borsa,Jr.,P,,,,,,,13,0,https://stats.ncaa.org/players/4900243
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4900244,12,Tyler Hawks,Tyler,Hawks,Fr.,P,,,,,,,12,12,https://stats.ncaa.org/players/4900244
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4900245,13,Dominic Monda,Dominic,Monda,Sr.,P,,,,,,,25,0,https://stats.ncaa.org/players/4900245
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4900249,15,Noah Johnson,Noah,Johnson,Jr.,OF,,,,,,,32,18,https://stats.ncaa.org/players/4900249
2016,2015-16,MBA,2,II,Independent,30045,Palm Beach Atl.,4900250,16,Bobby Brennan,Bobby,Brennan,Fr.,3B,,,,,,,21,20,https://stats.ncaa.org/players/4900250
