season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4577801,4,Preston Mott,Preston,Mott,Fr.,P,,,,,,,14,14,https://stats.ncaa.org/players/4577801
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4840488,34,Kyle Lucke,Kyle,Lucke,Fr.,P,,,,,,,14,5,https://stats.ncaa.org/players/4840488
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4848776,39,Griffen Case,Griffen,Case,Fr.,OF,,,,,,,0,0,https://stats.ncaa.org/players/4848776
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4848799,42,Nick Balley,Nick,Balley,Fr.,INF,,,,,,,0,0,https://stats.ncaa.org/players/4848799
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4848800,43,Tim Nelson,Tim,Nelson,Fr.,P,,,,,,,24,0,https://stats.ncaa.org/players/4848800
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4848802,44,Steven Schuknecht,Steven,Schuknecht,Fr.,C,,,,,,,0,0,https://stats.ncaa.org/players/4848802
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4840519,36,Jordon Yoshida,Jordon,Yoshida,Fr.,OF,,,,,,,0,0,https://stats.ncaa.org/players/4840519
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4840523,37,Tanner Lawson,Tanner,Lawson,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4840523
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4806694,33,Brent Bell,Brent,Bell,Fr.,P,,,,,,,12,4,https://stats.ncaa.org/players/4806694
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4806713,38,Blaine Jarvis,Blaine,Jarvis,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4806713
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4857736,25,Michael Palos,Michael,Palos,Fr.,C,,,,,,,18,13,https://stats.ncaa.org/players/4857736
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4857737,26,Anthony Sommer,Anthony,Sommer,So.,P,,,,,,,0,0,https://stats.ncaa.org/players/4857737
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4857738,28,"Jack Rupe, Jr.",Jack,"Rupe, Jr.",So.,P,,,,,,,16,6,https://stats.ncaa.org/players/4857738
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4857740,27,Tyler Plantier,Tyler,Plantier,So.,INF,,,,,,,47,41,https://stats.ncaa.org/players/4857740
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4857741,35,Zach Wallace,Zach,Wallace,Fr.,P,,,,,,,4,0,https://stats.ncaa.org/players/4857741
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4857742,31,Cameron Kurz,Cameron,Kurz,Fr.,P,,,,,,,22,0,https://stats.ncaa.org/players/4857742
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4857743,41,Travis Roberts,Travis,Roberts,So.,P,,,,,,,14,0,https://stats.ncaa.org/players/4857743
2016,2015-16,MBA,2,II,CCAA,112,UC San Diego,4856614,8,Zach Friedman,Zach,Friedman,Sr.,1B,,,,,,,20,7,https://stats.ncaa.org/players/4856614
