season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7331717,1,Hayden Smith,,,Jr,P,5-9,R/R,14941,1,1,,0.00,0.1,,1,,,1,1,,3,2,,,,,3,,,1,1,,,,,,,,,1,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7332408,23,Kurby Vowels,,,Jr,P,5-11,R/R,14941,13,13,1,9.40,29.2,,37,35,31,22,22,,151,115,11,1,1,2,11,6,,7,6,3,5,189,33,28,1,2,2,7,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7334051,19,Carter Nelsen,,,So,P,6-4,R/R,14941,1,1,,9.00,1.0,,1,1,1,0,,,5,4,1,,,,1,1,,3,3,,,,1,2,,,,,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7335749,37,John Berislavich,,,So,P,5-10,R/R,14941,3,3,,9.45,6.2,,13,12,7,6,4,,40,34,2,1,,,1,,,1,1,,,30,8,7,1,,,2,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7335779,22,Tanner Bigelow,,,So,INF,5-8,R/R,14941,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7337334,35,Andrew Doyle,,,So,P,5-8,R/R,14941,3,3,,7.50,6.0,,7,5,5,2,6,,28,25,3,,,,2,1,,3,1,,,,4,7,,,,1,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7341766,44,Jackson Kruer,,,So,C,6-3,R/R,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7343447,5,Declan O'Hare,,,Jr,INF,6-4,R/R,14941,37,10,10,2.76,58.2,2,53,23,18,18,48,1,254,220,13,2,,2,6,11,,,,5,,420,59,59,5,1,,14,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7345197,13,Parker Jones,,,So,P,5-8,R/R,14941,8,8,,3.94,16.0,,12,12,7,17,7,,77,53,,,,1,2,3,,5,2,3,1,99,18,18,1,2,1,1,
2022,2021-22,MBA,126,Central (IA),3,III,American Rivers,7345596,26,Sam Staley,,,Jr,P,6-2,R/R,14941,10,10,4,5.89,36.2,,42,28,24,18,20,,176,148,9,2,2,2,9,6,,,,1,3,196,42,43,,2,1,6,
