season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7332116,6,Cam Clonch,,,So,UT,6-4,L/L,14941,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7332402,35,Bryson Worrell,,,Sr,OF,6-2,B/R,14941,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7334112,10,Jacob Starling,,,So,UT,5-10,R/R,14941,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7334857,4,Lane Hoover,,,Jr,OF,5-8,L/L,14941,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7336604,34,Justin Wilcoxen,,,So,C,6-0,L/R,14941,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7339557,99,Alec Makarewicz,,,So,UT,6-2,B/R,14941,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7341295,37,Nick Logusch,,,Sr,P,6-1,R/R,14941,9,9,3,7.36,11.0,,17,10,9,9,15,,60,49,5,,,2,1,1,,5,5,1,,257,10,7,,2,1,2,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7341452,45,Danny Beal,,,So,P,6-2,R/R,14941,30,30,2,4.97,38.0,,33,21,21,21,40,,170,137,4,,,3,6,6,2,20,7,4,2,561,39,31,5,2,1,12,1
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7341694,29,Jake Kuchmaner,,,Sr,P,5-11,L/L,14941,15,13,10,3.83,44.2,,50,23,19,16,39,,194,175,11,,,4,1,2,,1,,,1,713,41,42,4,3,,15,2
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7341955,7,C.J. Mayhue,,,So,P,5-11,R/L,14941,31,31,12,3.36,72.1,,53,30,27,17,75,,291,261,11,1,1,10,3,7,1,22,13,4,2,"1,144",51,85,6,1,1,19,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7344136,8,Joey Berini,,,So,INF,5-11,B/R,14941,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7346242,16,Joey Rezek,,,So,UT,6-0,L/R,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7346372,38,Josh Grosz,,,So,P,6-4,R/R,14941,25,25,11,5.65,57.1,,62,38,36,19,61,,253,228,10,,,12,3,3,,4,1,2,1,"1,017",35,71,4,5,,18,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7346506,33,Carter Spivey,,,Jr,P,6-1,R/R,14941,35,35,2,2.83,76.1,,70,28,24,19,76,,311,286,7,1,,9,6,2,3,42,14,4,,"1,131",83,58,8,,5,12,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7348148,5,Skylar Brooks,,,So,UT,6-3,R/R,14941,14,14,,4.50,12.0,,14,8,6,9,14,,61,50,4,,,3,,,,19,7,1,1,231,7,14,,1,2,3,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7349801,12,Ryley Johnson,,,So,OF,5-9,L/L,14941,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7350313,24,Ben Newton,,,Sr,C,6-1,L/R,14941,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7350693,66,Josh Moylan,,,So,1B,6-4,L/R,14941,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7350765,14,Zach Agnos,,,So,UT,6-0,R/R,14941,67,21,,2.31,23.1,,11,6,6,7,19,,83,73,5,,,,,1,1,31,4,,2,349,25,19,3,,3,4,1
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7351647,2,CJ Boyd,,,So,UT,6-1,R/R,14941,25,2,,27.00,1.2,,4,5,5,2,1,,11,9,,,,1,,,1,,,,,42,2,2,,,,1,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7353950,3,Ryder Giles,,,Jr,UT,6-0,R/R,14941,47,15,9,3.27,44.0,,45,21,16,8,35,,190,177,6,3,,5,1,4,,8,1,,1,687,50,46,4,1,1,9,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7354568,31,Bradley Wilson,,,Fr,P,6-4,R/R,14941,7,7,,7.04,7.2,,8,7,6,8,8,,38,30,,,,,1,,1,2,,,,116,9,5,,,1,3,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7356910,36,Garrett Saylor,,,Jr,P,6-3,R/R,14941,39,39,2,5.01,79.0,,69,47,44,23,108,,337,300,12,,,11,6,7,,29,11,4,3,"1,240",78,46,6,3,5,23,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556873,40,Ayden Edwards,,,Fr,C,6-0,R/R,14941,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556891,9,Ryan McCrystal,,,Fr,C,6-2,L/R,14941,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556895,11,Jordan Little,,,Fr,P,6-4,L/R,14941,1,1,,81.00,0.1,,2,3,3,1,,,4,3,,,,,,,,,,,,18,,1,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556912,17,Carter Cunningham,,,So,UT,6-4,L/R,14941,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556925,20,Jake Hunter,,,Fr,P,6-4,R/R,14941,18,18,12,5.18,41.2,,42,24,24,7,43,,176,159,5,,,9,1,9,,1,,1,,670,31,44,1,2,,17,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556939,25,Luke Nowak,,,Fr,OF,6-0,L/L,14941,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556951,30,Jacob Jenkins-Cowart,,,Fr,UT,6-6,L/R,14941,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,196,East Carolina,1,I,AAC,7556954,32,Jaden Winter,,,Fr,P,6-5,R/R,14941,1,1,1,4.50,2.0,,3,1,1,0,,,9,9,1,,,,,,,,,,,23,2,4,1,,,,
