season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7331226,13,Tom Snipes,,,Jr,INF,-,,14941,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7332052,38,Nick Diaz,,,Jr,C,-,,14941,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7333748,4,Ayden Hughes,,,So,P,-,,14941,2,1,,18.00,1.0,,3,2,2,2,,,8,6,1,,,,,,,,,,,20,1,2,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7334707,26,Solomon Griffith,,,Jr,INF,-,,14941,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7335145,40,Joey Mullen,,,Jr,P,-,,14941,12,11,4,6.57,24.2,,41,25,18,4,18,,124,111,8,,,2,1,5,,4,2,2,2,183,26,26,1,5,,10,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7339134,18,Max Gadsden,,,Jr,INF,-,,14941,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7339819,35,James Schuld,,,Sr,P,-,,14941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7340954,32,Thomas Pancheri,,,Jr,1B,-,,14941,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7340993,16,Matteo Falcone,,,Sr,OF,-,,14941,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7341725,31,Alex Crocamo,,,Sr,P,-,,14941,16,16,3,5.40,25.0,,28,19,15,14,20,,121,99,7,1,2,2,3,4,2,8,3,3,1,175,24,26,2,3,,6,1
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7342386,24,Eric Greenwald,,,Jr,INF,-,,14941,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,730,Ursinus,3,III,Centennial,7342430,39,Tim Pyne,,,Sr,1B,-,,14941,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
