season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7331277,30,Tripp Myers,,,So,OF,6-1,L/L,14941,37,1,,0.00,3.0,,2,,,2,1,,12,10,,,,,,,,,,,,,2,5,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7333270,7,Austin Carmichael,,,So,INF,5-11,R/R,14941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7334249,14,Jack Walters,,,Sr,3B,5-10,L/R,14941,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7342141,3,Hyunwoo Roh,,,Jr,P,5-11,-/R,14941,15,15,,4.88,24.0,,28,16,13,13,18,,112,93,9,,3,1,3,2,,16,6,1,3,65,24,25,,1,2,4,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7342516,8,Todd Hartman,,,Jr,P,6-0,-/L,14941,5,5,1,18.00,4.0,,4,8,8,10,8,,27,15,2,,1,,4,1,,3,2,,1,25,,4,,1,,4,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7342615,32,Jack McRae,,,Jr,P,6-2,R/R,14941,8,8,7,5.19,34.2,,32,21,20,33,39,,175,132,6,2,,1,6,9,,,,1,,222,22,38,3,1,,15,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7343073,10,AJ King,,,Sr,C,6-1,R/R,14941,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7344664,19,Isaiah Winikur,,,Sr,OF,6-0,R/R,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7344972,21,Jack Tarantino,,,Sr,P,5-11,L/L,14941,15,14,4,6.25,36.0,,42,32,25,23,38,,177,142,7,,2,4,3,7,1,9,2,,5,225,24,38,4,3,1,19,3
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7345745,16,Sam Frank,,,Jr,C,5-9,R/R,14941,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7346063,2,James Stevens,,,So,INF,5-10,R/R,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7347178,29,Jack Pausic,,,Sr,1B,6-4,R/R,14941,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7350583,13,Kieren Collins,,,Jr,P,6-1,-/R,14941,7,7,6,3.34,35.0,1,35,17,13,2,34,1,142,137,6,,,4,1,2,,,,,1,71,37,27,4,1,,7,2
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7350912,9,Justin Nam,,,Jr,INF,5-11,R/R,14941,7,5,,11.57,2.1,,3,6,3,3,4,,20,12,2,,,,2,5,,3,2,,,22,1,2,,,,3,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7352650,25,Jared deFaria,,,Sr,1B,6-3,R/R,14941,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7357403,5,James Ingram,,,Sr,C,6-0,R/R,14941,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7357518,1,Matthew Chang,,,Jr,INF,5-8,B/R,14941,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560378,4,Matthew Dillard,,,Sr,P,6-0,-/R,14941,12,12,11,4.71,70.2,2,66,41,37,15,64,,293,263,17,1,,12,2,7,,,,4,4,124,68,67,4,4,,11,2
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560382,11,Caleb Cyr,,,So,OF,5-11,R/R,14941,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560431,6,Jimmy Nunez,,,Fr,C,5-9,R/R,14941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560438,15,Dylan Whitney,,,Fr,INF,5-11,R/R,14941,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560442,18,Matthew Cooper,,,Jr,3B,6-2,R/R,14941,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560445,20,Tyler Sugrim,,,Fr,P,6-2,-/R,14941,3,3,,3.86,4.2,,8,6,2,4,3,,28,21,,,,,2,2,,1,1,,1,17,3,6,,,,2,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560446,22,Dillon Souvignier,,,Fr,OF,6-1,L/L,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560447,23,Matt Savedoff,,,Fr,P,6-0,R/R,14941,14,14,7,3.68,63.2,1,67,36,26,13,52,,273,245,18,4,1,,2,9,,3,3,4,2,350,77,51,4,3,2,14,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560448,24,Jake Siani,,,Fr,OF,5-9,L/L,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560449,26,Noah Clement,,,Sr,OF,6-0,L/L,14941,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560450,27,Reed Bolin,,,Fr,P,6-0,-/R,14941,9,9,2,4.24,17.0,,18,13,8,14,11,,83,67,5,,,1,2,2,,1,,,,34,14,22,1,1,,4,1
2022,2021-22,MBA,322,Johns Hopkins,3,III,Centennial,7560451,28,Trevor Davis,,,Sr,P,6-4,-/R,14941,9,9,,9.00,9.0,,13,12,9,12,6,,56,41,1,,,,3,3,,4,1,,,60,15,5,,1,,2,
