season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7331141,7,Elijah Barinas,,,So,INF,-,,14941,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7331946,14,Jon White,,,Jr,P,-,,14941,9,9,1,10.57,15.1,,26,19,18,8,7,,82,71,6,1,,1,3,3,,,,,,145,14,22,,2,,2,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7333060,33,Christopher Mattoon,,,So,P,-,,14941,12,12,,4.67,17.1,,17,11,9,10,8,,78,64,5,1,,,2,1,1,,,1,2,239,14,26,,,2,1,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7334282,15,Owen Lansing,,,Jr,C,-,,14941,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7334547,9,Tyler Petery,,,So,INF,-,,14941,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7334810,12,Chris Baldwin,,,So,P,-,,14941,18,18,1,9.87,17.1,,21,22,19,8,8,,91,71,8,2,,1,3,8,,3,,,4,219,10,32,1,2,3,3,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7338495,16,Josh Van Bramer,,,Jr,P,-,,14941,12,10,,4.00,9.0,,11,6,4,6,10,,48,38,2,,,,2,3,,2,,1,,42,8,9,,,1,1,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7343266,27,Nick Serce,,,Jr,DH,6-1,L/L,14941,41,12,9,6.23,43.1,1,48,34,30,31,50,,213,168,16,3,,1,4,7,,,,3,4,566,33,41,3,4,2,10,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7343330,25,Tyler Staffieri,,,Jr,P,-,,14941,3,3,,1.69,5.1,,6,2,1,3,4,,29,24,2,,,,,2,,,,,,97,5,7,,,,2,
2022,2021-22,MBA,30170,Alfred St.,3,III,AMCC,7344406,10,Samuel Dickerson,,,Sr,3B,-,,14941,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
