season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7331207,25,Peter Giombetti,,,Sr,3B,6-1,R/R,14941,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7332706,39,Hector Navarro,,,Jr,OF,5-8,L/L,14941,2,2,,45.00,1.0,,4,5,5,2,2,,9,7,1,,,,1,,,,,,,44,1,,,,,2,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7332943,17,Tucker Alch,,,Jr,P,6-5,R/R,14941,15,15,14,3.31,92.1,3,94,47,34,13,117,1,401,372,17,,2,2,13,13,2,,,,3,"1,084",106,41,10,3,,33,1
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7334121,37,Conor Casey,,,Sr,INF,-,,14941,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7336164,12,Derek Zelesnick,,,Jr,INF,5-8,R/R,14941,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7339096,15,Tommy Antonucci,,,Sr,OF,-,,14941,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7341585,0,A. Varona,,,Fr,p,-,,14941,4,4,,18.90,3.1,,6,7,7,2,3,,18,16,,,,3,1,,,,,,,52,6,1,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7342982,46,Nick Dziuba,,,Sr,P,-,,14941,7,7,,7.20,5.0,,4,7,4,4,7,,26,20,,,,,2,2,1,5,3,,,70,2,6,,,,2,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7344750,47,Nick Koehn,,,Jr,C,-,,14941,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7344824,36,Danny Fitzgerald,,,Fr,p,6-3,R/R,14941,17,17,5,4.31,48.0,,55,29,23,13,54,,216,196,5,,1,7,6,4,1,10,8,,3,725,36,47,5,3,2,17,1
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7344911,24,Cormac Terry,,,Fr,p,6-0,R/R,14941,8,8,1,4.38,24.2,,18,15,12,11,34,,110,96,3,2,,2,3,2,1,5,2,1,,205,15,24,2,,,10,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7345912,23,Ryan O'Keefe,,,Fr,p,6-4,L/R,14941,7,7,,16.88,5.1,,12,11,10,4,4,,34,29,4,2,,,2,1,,1,1,,,110,5,6,,,,1,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7346010,8,Zach Burton,,,Jr,C,5-10,R/R,14941,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7348369,20,Nick Marini,,,Sr,P,-,,14941,9,9,3,3.75,12.0,,13,5,5,7,8,,59,47,1,1,1,,2,5,,2,1,,,157,16,10,1,1,,2,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7349015,49,Colin Kehoe,,,Sr,P,-,,14941,5,5,,9.82,3.2,,7,9,4,5,6,,27,19,1,,,1,2,3,,2,2,,,92,2,2,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7349342,22,Skylar McLean,,,Sr,P,6-2,R/R,14941,12,12,,6.00,18.0,,21,12,12,6,14,,84,72,3,,,1,2,4,,10,8,,2,226,19,19,1,,,6,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7349981,27,Jason Xiong,,,Sr,C,-,,14941,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7350477,6,Ben Nardi,,,Jr,1B,6-2,L/L,14941,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7352935,41,Patrick Durkan,,,Jr,P,6-4,R/R,14941,2,2,,0.00,0.2,,1,2,,1,1,,5,4,,,,1,1,,,4,3,,,22,,1,,,,,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7352942,32,Matthew Tesoriero,,,Sr,INF,5-10,R/R,14941,46,10,,5.23,10.1,,15,6,6,7,6,,53,46,2,,,1,3,,1,2,,,,161,14,10,,,3,2,1
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7353348,4,Jesse Lacefield,,,Fr,1b,5-11,L/R,14941,18,1,1,11.57,2.1,,2,4,3,5,3,,15,9,,,,,2,1,,,,,,,2,1,,,,2,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7354022,43,Jack Zaffiro,,,Sr,P,-,,14941,17,17,14,6.41,59.0,,49,48,42,46,78,,274,222,12,3,2,4,10,4,1,,,,2,"1,087",42,50,3,3,,19,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7354902,31,Brendan Martin,,,Jr,P,6-2,R/R,14941,18,17,,6.17,23.1,,23,18,16,15,21,,108,91,10,1,,2,6,2,,5,,,,362,21,23,3,1,3,2,
2022,2021-22,MBA,124,Catholic,3,III,Landmark,7355544,28,Camden Mounts,,,Fr,p,6-0,L/L,14941,13,13,3,8.87,23.1,,25,26,23,17,34,,115,91,5,1,,3,5,5,,2,,,2,328,12,21,1,1,,11,
