season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7334915,20,Colin Jones,,,Jr,INF,5-9,R/R,14941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7335582,12,Sam Glavin,,,Sr,C,6-4,R/R,14941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7335972,29,Andrew Mazzone,,,Jr,INF,6-1,L/R,14941,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7336570,3,Tom Gannaway,,,Sr,INF,6-2,R/R,14941,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7336633,9,Beau Dana,,,Sr,P,6-2,R/R,14941,13,13,,2.57,21.0,,9,6,6,12,34,,82,67,3,,,,4,3,,2,2,,,133,15,9,2,,5,12,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7337103,2,Tyler Scaff,,,Sr,OF,5-9,R/R,14941,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7339655,24,Ben Stoopack,,,Jr,P,6-2,R/R,14941,1,1,,40.50,0.2,,2,3,3,2,,,6,4,,,1,,2,,,,,,,29,,2,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7339915,34,Kenny Tagliareni,,,So,INF,5-9,L/R,14941,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7340660,10,Thomas Marshman,,,Jr,P,6-2,R/R,14941,9,9,8,4.25,42.1,,52,29,20,11,23,,194,174,8,2,,3,3,7,,,,,2,319,41,50,2,4,,9,2
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7340689,16,Joey Sangiuolo,,,So,P,5-8,R/R,14941,15,15,,1.11,24.1,,14,6,3,8,26,,97,85,4,,1,,,4,,4,1,,,166,23,18,,,2,5,1
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7343066,25,Jake Birnbaum,,,Sr,P,6-3,R/R,14941,5,5,,20.25,4.0,,8,9,9,2,2,,25,20,1,,,2,,3,,,,,,57,4,6,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7345104,38,Peyton Fox,,,Jr,P,6-3,R/R,14941,7,7,,7.88,8.0,,4,7,7,10,10,,39,27,1,,,,1,1,,3,1,1,,76,8,6,,,,3,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7347875,1,Lukas Atsalis,,,Sr,INF,5-10,L/R,14941,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7351506,31,Derek Smith,,,Jr,OF,5-8,L/R,14941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7352787,23,Alex Hill,,,Jr,P,6-4,R/R,14941,1,1,,27.00,1.0,,3,3,3,1,1,,8,5,,,,,,2,,,,,,22,1,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7353471,18,Matt Spind,,,Jr,P,6-3,L/L,14941,17,17,7,5.84,44.2,,47,36,29,22,35,,211,179,13,3,3,,8,4,,3,2,1,5,427,46,50,2,2,2,10,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7356817,36,Brian Riley,,,So,P,6-4,R/R,14941,12,12,10,4.66,48.1,,57,35,25,22,36,,232,202,10,1,,7,6,5,,1,1,1,2,345,49,52,5,1,,19,2
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7358391,8,Ethan Hamilton,,,So,P,6-4,R/R,14941,9,9,9,4.59,51.0,,58,36,26,15,40,,241,206,8,1,1,2,4,14,,,,4,2,364,54,47,4,4,,6,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564003,4,Ian Beumee,,,Sr,OF,5-11,R/R,14941,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564009,5,Josh Heath,,,Sr,INF,5-10,R/R,14941,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564014,6,Cole Hare,,,Sr,OF,6-3,R/R,14941,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564017,7,Luke Jackson,,,Sr,INF,6-0,L/R,14941,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564034,11,Cole Benner,,,Sr,OF,5-11,R/R,14941,22,3,,20.25,4.0,,8,9,9,3,1,,24,18,1,1,,,,2,,3,,,1,12,4,6,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564035,13,Kaden Sigmon,,,Fr,INF,6-2,L/R,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564036,14,Robby Smith,,,So,C,5-11,R/R,14941,1,1,,,,,,3,3,3,,,3,,,,,,,,,,,,,15,,,,,,,
2022,2021-22,MBA,185,Dickinson,3,III,Centennial,7564038,15,Ryan Thompson,,,Fr,C,5-11,L/R,14941,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
