season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7333017,4,Seth Clark,,,Jr,P,-,,14941,23,23,,3.89,34.2,,29,16,15,18,44,,153,126,6,,,3,6,8,1,18,6,,1,577,25,27,5,2,,18,2
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7333204,26,Trey Horton,,,Sr,P,-,,14941,14,14,9,4.42,53.0,1,45,34,26,30,57,,238,204,7,,1,7,6,3,,7,2,1,,931,42,53,2,1,,14,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7335102,8,DeAngelo Abboud,,,Sr,INF,-,R/R,14941,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7335592,21,Griffin Cheney,,,Sr,INF,-,,14941,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7337850,7,Joseph Brandon,,,Jr,P,-,R/R,14941,12,12,2,3.32,19.0,,14,8,7,6,20,,77,67,4,2,,2,3,2,,9,4,2,,250,13,20,2,,,3,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7338201,18,Camren Landry,,,So,P,-,R/R,14941,15,15,9,4.06,44.1,,51,30,20,20,50,,212,185,4,2,1,5,6,6,,2,,,1,708,43,34,2,4,,13,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7338305,39,Duncan Lutz,,,So,P,6-5,R/R,14941,13,13,1,6.88,17.0,,21,14,13,14,16,,86,70,4,,,2,2,1,1,5,,,1,335,12,20,2,1,1,4,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7341551,25,Ryan Watson,,,Jr,P,-,R/R,14941,21,21,1,4.38,39.0,,44,24,19,7,32,,169,152,4,2,,5,3,1,,13,4,6,3,555,38,41,1,4,9,7,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7342201,9,Dalton Pearson,,,So,OF,5-10,R/R,14941,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7342758,15,Blaine Marchman,,,So,C,-,R/R,14941,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7343004,33,Rafael Acosta,,,Jr,P,-,R/R,14941,11,11,,14.73,11.0,,26,26,18,7,17,,70,60,6,1,,4,7,1,,6,6,1,1,272,7,10,1,2,,4,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7345193,40,Dylan Matela,,,So,P,6-3,R/R,14941,12,12,8,7.55,31.0,,27,27,26,25,30,,144,117,5,,,5,7,1,,,,,1,533,26,34,1,1,,8,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7345232,13,Kyle Hilton,,,So,C,-,R/R,14941,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7349240,12,Dawson Sweatt,,,Jr,P,-,,14941,12,12,1,8.82,16.1,,23,18,16,8,8,,83,68,5,1,,,2,4,1,8,3,2,1,285,24,15,1,,,3,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7351014,44,Josh Smith,,,Jr,OF,-,,14941,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7351091,11,Jonathan Ponder,,,So,OF,-,,14941,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7352355,20,Chad Treadway,,,So,P,-,R/R,14941,24,24,,3.31,32.2,,25,13,12,8,36,,126,111,4,1,,4,2,2,,28,7,3,2,486,8,47,4,,2,5,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7353086,34,Chandler Dawson,,,So,P,6-1,R/R,14941,15,15,9,4.60,43.0,,44,26,22,15,33,,190,161,6,1,,9,,8,,5,1,3,3,668,27,60,2,4,,11,1
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7353587,14,Will Mize,,,So,INF,6-3,R/R,14941,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7355439,3,Kyle Riesselmann,,,So,OF,6-3,R/L,14941,37,7,,9.53,5.2,,6,6,6,2,9,,26,22,1,,,2,1,1,1,9,6,,1,103,4,4,,,,2,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7356791,1,Cameron Jones,,,So,P,-,R/L,14941,54,16,1,3.00,36.0,,28,15,12,11,37,,152,134,6,,,5,2,2,,8,4,3,1,597,31,36,2,3,5,10,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7357944,27,Mason Patel,,,So,P,-,R/R,14941,12,12,5,3.54,28.0,,27,15,11,10,29,,127,112,9,,,2,2,4,,4,3,,1,479,29,26,2,3,,4,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576894,45,Brandon Kaminer,,,Sr,P,-,L/L,14941,12,12,10,3.74,43.1,,47,19,18,26,42,,200,170,9,,,1,7,1,,,,3,,675,51,31,1,1,,14,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576898,0,Chase Wullenweber,,,Sr,C,-,R/R,14941,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576910,16,Nick Lommen,,,So,,-,L/L,14941,8,8,,8.53,6.1,,8,6,6,7,9,,34,25,3,,,,3,1,1,5,2,1,,123,6,3,,,,2,2
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576915,42,JoJo Jackson,,,Fr,OF,6-2,B/L,14941,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576921,17,Dylan Strickland,,,Fr,INF,5-11,R/R,14941,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576926,2,Caleb Stewart,,,Fr,INF,5-9,R/R,14941,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576927,5,Jesse Donohoe,,,Fr,INF,6-4,L/R,14941,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576928,6,Micah Earwood,,,Fr,P,6-3,R/R,14941,9,9,,9.95,6.1,,15,9,7,3,8,,39,34,4,,,,1,2,,9,7,,,146,8,3,,,,1,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576933,19,Trent Reddick,,,Fr,INF,6-0,R/R,14941,37,9,,5.79,14.0,,13,9,9,9,14,,62,51,1,,,2,1,2,,5,2,,,239,13,10,1,1,,6,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576934,22,Johnny Dow,,,So,P,-,R/R,14941,10,10,1,10.67,14.1,,26,20,17,7,14,,75,65,3,1,2,3,1,,,8,5,1,2,224,17,10,1,,,2,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7576936,31,David White,,,Fr,P,6-2,R/R,14941,2,2,,216.00,0.1,,7,8,8,1,,,9,8,2,,,1,,,,,,,,41,,1,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7577184,10,Luke Boynton,,,So,1B,6-6,R/R,14941,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,254,Georgia St.,1,I,Sun Belt,7577222,23,Max Ryerson,,,So,OF,6-3,R/R,14941,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
