season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7332467,9,Eric Hughes,,,So,OF,6-1,R/R,14941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7333896,32,Scott Bulski,,,So,OF,6-2,R/R,14941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7335376,19,Matt Korman,,,Sr,OF,6-0,R/R,14941,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7336125,29,Ryan Norton,,,Sr,C,6-4,R/R,14941,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7336573,13,Jacob DeMeyer,,,Jr,OF,5-10,R/R,14941,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7338236,34,Donovan Brandl,,,Jr,P,6-0,L/L,14941,2,2,,10.80,1.2,,2,3,2,2,3,,9,7,1,,,,,,,3,3,,,45,1,1,,,,1,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7339877,14,Trey Bretl,,,Jr,P,6-0,R/R,14941,5,5,,9.00,9.0,,9,9,9,3,6,,41,34,2,,,1,1,3,,3,,,1,135,6,14,,2,,3,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7342274,16,Hayden Fox,,,Sr,P,6-0,R/R,14941,10,10,7,5.36,45.1,,43,28,27,13,34,,198,171,9,,,4,3,9,,,,3,2,375,55,38,3,1,1,15,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7343627,4,David Rubin,,,Jr,INF,5-8,R/R,14941,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7345080,6,Austin Wessel,,,Fr,INF,6-1,L/R,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7346188,28,Max Huseboe,,,So,P,6-3,R/R,14941,4,4,,8.31,4.1,,10,5,4,3,7,,25,22,,,,2,2,,,3,3,,,97,2,2,1,,,1,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7346231,33,Adam Casali,,,So,C,6-1,R/R,14941,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7346983,27,Kade Lancour,,,Sr,P,6-6,R/R,14941,14,14,13,2.91,80.1,1,74,30,26,31,84,,339,301,19,3,1,4,4,4,,,,1,2,977,69,75,8,,1,38,2
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7347695,22,Sam Vomhof,,,Jr,INF,6-4,L/R,14941,42,5,,5.79,4.2,,5,3,3,1,7,,21,18,2,,,,,2,,3,,,,43,2,4,,1,2,4,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7347823,25,Karsen Rupnow,,,Jr,OF,5-11,R/R,14941,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7351811,35,Nick Paget,,,Jr,1B,6-2,R/L,14941,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,805,Wis.-Whitewater,3,III,WIAC,7352773,10,Joe Gorden,,,So,C,6-1,R/R,14941,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
