season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7330741,22,Max Winters,,,Jr,C,-,,14941,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7331851,24,Jack Cone,,,Sr,P,-,,14941,49,15,15,3.97,45.1,,43,28,20,32,31,,210,172,12,,1,4,5,2,,,,2,2,747,41,54,4,2,,7,1
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7334504,33,Hunter Hart,,,Sr,INF,-,,14941,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7335096,5,Phil Conti,,,Sr,INF,-,,14941,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7337572,10,Nate Goranson,,,So,C,5-11,R/R,14941,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7337982,20,Matt Howat,,,Jr,P,-,,14941,20,20,,3.32,38.0,,39,16,14,16,23,,168,146,7,1,,,3,2,,18,4,4,,619,46,38,4,1,2,7,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7338655,12,Matt Thomas,,,Sr,C,-,,14941,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7338872,19,Zach Tsakounis,,,Sr,P,-,,14941,17,17,13,4.82,56.0,,59,35,30,26,43,,256,221,8,,,9,4,7,,,,2,,925,52,67,5,3,,15,1
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7344122,9,Ben Williamson,,,Jr,INF,-,,14941,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7344320,34,Joe Delossantos,,,Jr,OF,5-10,,14941,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7344773,17,Mark Trotta,,,Jr,INF,-,,14941,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7346439,40,Ned Ruffin,,,Sr,P,-,,14941,1,1,,0.00,1.0,,0,1,,2,1,,5,2,,,,,1,,,,,,1,27,1,1,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7347588,3,Cole Ragone,,,Sr,INF,-,,14941,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7351919,37,Tom Mayer,,,Jr,P,4-4,R/R,14941,14,14,2,4.41,34.2,,36,23,17,12,34,,157,137,5,1,1,4,3,6,,8,4,2,,517,39,25,,1,,7,
2022,2021-22,MBA,786,William & Mary,1,I,CAA,7353107,39,Jack Ryan,,,Sr,P,-,,14941,1,1,,0.00,1.0,,1,,,0,,,4,4,,,,,,,,,,,,11,1,2,,,,,
