season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,434,Missouri,1,I,SEC,7332342,19,Trevor Austin,,,So,INF,5-10,R/R,14941,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7337123,47,Kyle Pottoff,,,Jr,P,6-5,R/R,14941,5,5,,5.40,10.0,,11,6,6,2,9,,43,41,2,1,,1,,,,,,,,139,13,7,,,2,,1
2022,2021-22,MBA,434,Missouri,1,I,SEC,7337512,13,Garrett Rice,,,So,INF,6-2,R/R,14941,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7337813,20,Jacob Kush,,,Sr,P,5-8,R/R,14941,12,12,1,8.57,21.0,,22,20,20,15,19,,99,81,1,,,7,2,1,,6,4,1,1,378,18,23,3,,,3,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7339122,5,Josh Day,,,Sr,INF,-,,14941,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7340932,32,Drew Garrett,,,Sr,P,-,,14941,4,4,1,9.64,4.2,,5,7,5,7,6,,28,18,1,,,,6,1,,,,,2,112,4,5,,,,3,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7342749,2,Mike Coletta,,,Sr,C,-,,14941,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7344384,23,Ian Lohse,,,So,P,6-0,L/L,14941,17,17,,3.80,23.2,,14,11,10,17,31,,103,82,1,1,,1,1,3,,18,7,,1,423,11,27,2,2,3,7,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7344859,10,Jackson Beaman,,,So,INF,6-1,R/R,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7344939,48,Trae Robertson,,,Sr,P,-,,14941,10,10,,5.11,12.1,,13,7,7,6,12,,58,44,3,1,,1,,4,,3,,1,3,219,8,15,,,,6,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7345750,51,Brenner Maloney,,,Jr,P,-,,14941,1,1,,0.00,0.2,,0,1,,2,2,,5,3,,,,,,,,,,,,21,,,,,,1,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7346436,11,Luke Mann,,,Sr,INF,-,,14941,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7347549,9,Ty Wilmsmeyer,,,Jr,P,6-2,R/R,14941,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7348313,39,Shane Wilhelm,,,Jr,P,-,,14941,1,1,,0.00,1.0,,1,1,,1,,,5,4,,,,,,,,,,,,16,2,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7349974,26,Torin Montgomery,,,Jr,INF,-,,14941,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7351237,37,Holden Phelps,,,So,P,6-6,R/R,14941,6,6,1,4.05,6.2,,8,5,3,8,10,,38,29,,,,3,,1,,1,1,,,170,3,5,1,,,3,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7353953,8,Spencer Miles,,,Jr,P,-,,14941,13,13,13,6.20,69.2,,90,49,48,23,67,,317,280,16,3,,9,1,7,,,,1,6,"1,119",75,53,5,5,,10,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7355286,28,Garrison Bennett,,,Jr,C,-,,14941,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7355974,3,Tre Morris,,,Sr,C,-,,14941,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7356037,7,Ross Lovich,,,So,OF,6-0,L/L,14941,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7357463,40,Austin Troesser,,,So,P,-,,14941,13,13,7,3.64,29.2,,25,12,12,17,22,,132,112,4,,2,5,5,2,1,5,4,1,,471,21,42,3,2,,7,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7540099,4,Nander De Sedas,,,Jr,INF,6-2,B/R,14941,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7540100,42,Fox Leum,,,Sr,INF,-,,14941,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7540101,6,Dexter Swims,,,Sr,INF,-,,14941,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7540121,30,Carter Rustad,,,So,P,6-4,R/R,14941,16,16,3,4.73,51.1,,50,29,27,15,42,,219,196,7,1,,5,3,5,,12,4,1,2,738,43,63,3,2,1,13,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7540122,55,Austin Cheeley,,,Sr,P,-,,14941,23,23,,6.18,27.2,,35,21,19,12,21,,131,115,5,1,,4,3,1,,14,8,2,1,439,31,27,1,1,5,4,
2022,2021-22,MBA,434,Missouri,1,I,SEC,7540123,43,Austin Marozas,,,Jr,P,-,,14941,12,12,9,8.52,43.1,,55,44,41,22,33,,213,181,7,1,,10,4,7,,,,2,1,791,54,38,1,4,1,13,
