season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7330997,40,Adam Stuck,,,So,P,6-3,R/R,14941,11,11,,3.07,14.2,,8,6,5,9,11,,65,48,1,,,,8,4,,3,3,2,2,225,19,14,2,,2,2,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7331466,24,Evan Knapp,,,Sr,OF,6-3,L/R,14941,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7331842,25,Michael Biuso,,,So,INF,6-1,R/R,14941,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7333796,17,Dominic Yeager,,,Jr,P,6-1,L/L,14941,9,9,,7.63,15.1,,23,14,13,6,8,,77,66,5,,,1,2,3,,2,,1,1,228,12,24,,3,2,2,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7335954,29,Ryan Monroy,,,Sr,P,6-0,L/L,14941,3,3,,21.60,3.1,,9,8,8,4,1,,22,17,2,,1,2,2,,1,3,3,,1,32,5,3,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7336150,66,Aidan Martin,,,So,P,6-4,L/R,14941,13,13,1,3.93,34.1,,25,17,15,16,27,,145,122,2,,1,2,6,3,2,4,,3,1,408,43,28,1,3,4,3,2
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7336513,54,Thomas Romanelli,,,So,INF,5-10,L/R,14941,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7338546,5,Jared Forscht,,,Jr,INF,6-0,R/R,14941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7338995,13,Jimmy DiVirgilio,,,Sr,C,5-10,R/R,14941,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7339989,34,Tyler Hargus,,,So,C,6-1,R/R,14941,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7340855,35,Teagan Duffie,,,So,P,6-1,L/L,14941,12,12,12,5.47,54.1,,55,44,33,30,48,,251,208,10,3,,1,2,5,,,,4,3,852,55,50,3,6,,12,1
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7342306,6,Adam Schreck,,,Sr,INF,6-5,R/R,14941,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7343501,26,Michael Rauso,,,So,OF,5-7,L/L,14941,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7343803,3,Sean McCulloch,,,So,OF,5-9,L/R,14941,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7344234,8,Dillan Weikel,,,Sr,P,6-0,R/R,14941,12,12,12,3.25,69.1,,58,33,25,33,61,,309,260,6,,,1,8,9,,,,4,3,"1,070",84,57,5,3,,23,1
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7345110,21,Anthony Colucci,,,So,P,6-0,R/R,14941,5,5,,11.81,5.1,,11,12,7,6,4,,36,27,1,,,1,2,3,,,,,,143,6,5,,,,1,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7345621,11,Brock Veit,,,Jr,OF,6-0,L/L,14941,33,1,,0.00,1.0,,1,1,,,1,,5,5,,,,,,,,,,,,14,1,1,,,,1,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7345662,41,Cole Bernier,,,Jr,P,6-3,R/R,14941,4,4,3,6.92,13.0,,15,14,10,9,5,,62,48,3,,,,4,3,,,,1,1,227,14,15,1,,,2,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7346342,14,Landon Ness,,,Jr,P,6-2,R/R,14941,9,9,,7.88,8.0,,7,7,7,7,5,,42,30,2,,3,,6,3,,2,1,,2,112,4,14,,,,4,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7346558,53,Brice Gregory,,,So,P,6-0,R/R,14941,8,8,,12.27,7.1,,10,10,10,7,5,,42,29,1,,,3,1,4,,1,,,2,76,7,9,1,1,,2,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7346680,7,Lance Book,,,So,C,6-0,R/R,14941,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7346792,36,Chad Cole,,,So,P,6-0,R/R,14941,3,3,,9.00,5.0,,7,13,5,5,2,,31,24,1,,,3,1,2,,2,,,,53,4,9,,,,1,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7347810,33,Thomas Borum,,,Sr,C,6-0,R/R,14941,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7348730,12,Kris Morrow,,,So,INF,5-9,R/R,14941,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7348948,9,J.P. Yore,,,Jr,INF,6-3,R/R,14941,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7352442,31,Michael Mancuso,,,So,OF,6-1,R/R,14941,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7353394,10,Aidan Piccioni,,,Jr,P,6-5,R/R,14941,9,9,,4.50,14.0,,11,11,7,13,12,,69,51,1,,,,7,2,,2,2,2,1,271,20,8,,1,,5,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7353412,4,CJ Latham,,,Jr,OF,6-0,L/R,14941,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7354107,18,Danny Selby,,,Jr,INF,6-2,L/R,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7573906,38,Logan Bernier,,,Fr,P,6-7,R/R,14941,6,6,,10.38,8.2,,11,10,10,9,2,,48,34,3,1,,,7,3,,1,1,,2,131,14,8,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7573911,16,Camryn Eberly,,,Fr,P,6-0,R/R,14941,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7573912,27,Jack Greco,,,Fr,UT,6-2,R/R,14941,3,3,1,4.50,4.0,,5,8,2,6,3,,24,17,2,,,1,1,1,,,,,,51,5,3,,1,,1,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7573913,2,Tyler Hmielewski,,,Fr,OF,5-9,R/R,14941,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7573914,23,Joseph Healy,,,Fr,INF,6-0,R/R,14941,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,685,Susquehanna,3,III,Landmark,7573916,19,Tyler Klus,,,Fr,INF,-,R/R,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
