season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7340325,23,Alber Pichardo,,,Sr,P,-,,14941,29,8,3,11.96,23.1,1,36,49,31,21,12,,144,107,7,2,3,2,4,5,,,,1,10,456,8,49,,3,,3,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7343392,20,Miles Minier,,,Sr,P,-,,14941,1,1,,4.50,4.0,,2,2,2,3,3,,18,13,,,,,3,1,,,,,1,66,4,5,,,,,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7347354,2,Mattew Victoria,,,So,SS,-,,14941,26,8,4,18.53,17.0,,28,53,35,26,11,,125,80,9,1,1,3,16,10,,,,,9,338,17,21,,5,,4,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7348739,1,Fausto Leonardo,,,So,INF,-,,14941,29,5,,12.10,9.2,,11,21,13,14,3,,63,41,5,,,4,5,7,,,,,1,233,3,22,,,,1,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7355043,12,Eric Bittiger,,,Jr,OF,-,,14941,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582192,25,Isaiah Ausby,,,Sr,P,-,,14941,9,8,8,11.12,39.2,1,59,57,49,23,31,,212,167,18,2,7,5,17,14,,,,3,4,545,30,47,,8,,8,5
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582193,36,UNKNOWN Hanna,,,N/A,dh,-,,14941,23,3,,9.00,3.0,,1,3,3,4,1,,14,8,1,,,,,,,,,,2,49,3,5,,,,1,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582194,5,Nicholas Korovich,,,Sr,P,-,,14941,9,6,6,10.50,24.0,,32,44,28,22,26,,138,112,5,1,1,6,5,2,1,,,,2,431,24,20,,6,,8,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582195,26,UNKNOWN MIHICK,,,N/A,p,-,,14941,8,6,2,21.13,15.1,,24,39,36,23,8,,101,68,8,,,1,12,6,1,,,1,3,268,9,28,,2,,2,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582196,16,UNKNOWN Ortega,,,N/A,3b,-,,14941,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582197,22,UNKNOWN Roceo,,,N/A,2b,-,,14941,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582198,19,UNKNOWN Rodriguez,,,N/A,1b,-,,14941,29,11,,6.75,16.0,,20,16,12,15,12,,87,70,4,,3,1,5,,,,,,2,256,16,18,,,,4,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582222,16,Sam Abreu,,,Sr,OF,-,,14941,26,1,,18.00,1.0,,2,2,2,1,,,7,3,,,,,,2,,,,,1,22,1,1,,,,,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582223,13,Kareem Holloway,,,N/A,lf,-,,14941,29,4,,27.00,5.0,,11,19,15,14,4,,44,24,3,,1,,1,4,,,,,2,174,4,6,,,,,
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7582224,24,AJ Vasquez,,,Sr,P,-,,14941,12,12,6,13.97,38.0,,90,93,59,19,18,,245,205,19,11,3,7,9,13,1,2,2,,8,548,34,57,,5,,7,1
2022,2021-22,MBA,1277,Alliance,2,II,CACC,7583023,16,UNKNOWN Janiel,,,Fr,3b,-,,14941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
