season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7332236,2,Ryan Mihlebach,,,Sr,OF,-,,14941,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7332919,4,Sam Nieves,,,So,C,5-11,B/R,14941,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7337171,7,Dominic Meleo,,,Sr,OF,-,,14941,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7339429,22,Luke Fabrizzi,,,Jr,C,-,,14941,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7340748,11,Michael Wynne,,,Sr,P,-,,14941,9,9,4,4.74,24.2,,32,14,13,12,17,,115,100,6,1,,1,1,,,2,1,2,1,70,19,32,1,2,,5,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7342195,3,Frank Bellezza,,,Jr,INF,-,,14941,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7343617,5,Mike Schiattarella,,,Jr,P,-,,14941,10,10,10,3.21,67.1,3,58,33,24,16,80,2,287,255,13,3,,4,5,8,1,,,7,1,477,63,53,4,2,,17,5
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7348485,6,Mike Costanzo,,,Jr,INF,-,,14941,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7348662,55,Jeremy Ruka,,,Jr,P,-,,14941,13,13,,7.36,18.1,,25,19,15,9,12,,95,72,5,2,2,,3,7,,5,2,3,4,188,20,21,,3,,3,
2022,2021-22,MBA,681,Stockton,3,III,NJAC,7352239,24,Evan Okamoto,,,Jr,P,-,,14941,7,7,,8.68,9.1,,14,14,9,4,5,,49,39,3,,,1,3,3,,,,1,2,11,8,13,,,,1,1
