season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,8,Alabama,1,I,SEC,7334435,26,Grayson Hitt,,,So,P,6-3,R/L,14941,14,14,14,5.34,60.2,,66,41,36,30,68,,277,238,9,,1,10,3,5,,,,2,2,"1,091",52,50,4,3,,17,2
2022,2021-22,MBA,8,Alabama,1,I,SEC,7334834,10,Jim Jarvis,,,Jr,INF,5-10,L/R,14941,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7335613,13,Bryce Eblin,,,So,INF,5-11,L/R,14941,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7337519,44,Zane Denton,,,Jr,INF,6-1,B/R,14941,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7338065,18,Drew Williamson,,,Sr,INF,6-4,L/R,14941,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7338789,38,Dylan Ray,,,Fr,P,-,,14941,18,18,,4.60,31.1,,23,17,16,15,49,,134,116,3,,,7,2,2,,7,2,,1,557,16,28,1,4,8,13,1
2022,2021-22,MBA,8,Alabama,1,I,SEC,7339969,28,Eli Giles,,,So,P,-,,14941,2,2,,0.00,2.0,,1,,,0,1,,7,7,,,1,,,,,,,,,22,2,3,,,,1,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7341932,7,Caden Rose,,,So,OF,5-10,R/R,14941,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7346575,16,Owen Diodati,,,Jr,OF,6-3,L/R,14941,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7346580,25,Davis Heller,,,Jr,INF,-,,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7348038,31,Will Portera,,,Fr,C,5-10,B/R,14941,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7350034,11,William Hamiter,,,Jr,OF,5-11,L/R,14941,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7350772,21,Andrew Pinckney,,,So,OF,6-3,R/R,14941,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7355103,34,Jacob McNairy,,,Sr,P,6-2,R/R,14941,16,16,12,4.63,72.0,,78,39,37,18,65,,309,277,15,2,,13,3,9,,,,4,1,"1,132",89,48,6,2,,10,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7357773,14,Antoine Jean,,,Jr,P,6-1,R/L,14941,11,11,6,3.48,33.2,,30,16,13,16,20,,145,126,3,,,5,2,1,1,6,5,2,,533,43,33,5,1,1,9,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7357862,48,Landon Green,,,Jr,P,-,,14941,12,12,,6.10,10.1,,9,7,7,8,14,,51,40,2,,,,5,3,,4,2,,,203,8,8,,,,5,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7540159,88,Hunter Hoopes,,,Sr,P,6-1,R/R,14941,15,15,,2.25,20.0,,14,5,5,9,23,,78,69,1,1,1,1,,,,12,4,,,309,16,16,,1,2,4,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7540175,3,Dominic Tamez,,,Jr,C,5-10,R/R,14941,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7540176,12,Hunter Furtado,,,So,P,6-4,R/L,14941,17,17,,6.75,32.0,,36,26,24,16,33,,150,128,3,,2,9,5,4,,8,3,1,1,578,21,37,3,2,,8,1
2022,2021-22,MBA,8,Alabama,1,I,SEC,7540177,20,Tommy Seidl,,,Sr,OF,6-1,R/R,14941,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7540180,37,Hunter Ruth,,,Sr,P,-,,14941,4,4,,3.60,5.0,,3,2,2,2,7,,19,15,1,,,,,1,,,,,1,83,5,1,1,,,1,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555879,22,Camden Hayslip,,,Fr,OF,6-2,L/L,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555881,1,Will Hodo,,,Fr,INF,6-3,L/R,14941,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555883,33,Luke Holman,,,Fr,P,6-4,R/R,14941,15,15,,5.68,19.0,,25,13,12,8,24,,94,82,6,,1,,4,3,,7,3,1,,377,16,17,,2,,6,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555885,32,Braylon Myers,,,Fr,P,6-2,L/R,14941,10,10,,7.62,13.0,,16,12,11,5,15,,63,52,1,,,2,3,4,,7,,1,,241,11,11,1,,1,4,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555960,41,Connor Ball,,,Fr,P,6-0,L/L,14941,2,2,,4.50,2.0,,4,1,1,0,1,,10,9,,,,,1,1,,,,,,29,,4,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555963,36,Hagan Banks,,,Fr,P,6-4,R/R,14941,8,8,2,3.75,12.0,,4,5,5,5,10,,46,39,,,,1,3,1,,3,1,,1,139,8,18,,1,,5,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555971,5,Graham Crawford,,,Jr,C,5-11,R/R,14941,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555989,24,Eric Foggo,,,Sr,INF,-,,14941,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7555993,29,Brayden Gainey,,,Jr,P,6-0,R/R,14941,8,8,,3.75,12.0,,15,7,5,0,9,,52,50,3,,,2,2,1,,1,1,,1,169,9,18,,,,2,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7556000,27,Ben Hess,,,Fr,P,6-5,R/R,14941,11,11,8,4.54,33.2,,23,20,17,19,50,,141,120,7,,,6,5,2,,,,,,479,24,21,3,1,,13,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7556012,30,Jake Leger,,,Jr,P,5-10,L/L,14941,16,16,,4.83,31.2,,33,18,17,7,32,,132,123,8,,2,4,4,1,,11,2,1,,492,28,30,1,1,,16,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7556014,39,Garrett McMillan,,,Jr,P,6-4,L/R,14941,16,16,16,4.29,86.0,,79,47,41,26,83,,362,328,11,1,,18,3,5,,,,2,1,"1,489",68,98,4,5,,16,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7556017,19,Trace Moore,,,Jr,P,-,,14941,2,2,,4.50,2.0,,3,2,1,0,3,,9,9,,,,1,,,,,,,,35,2,1,,,,2,
2022,2021-22,MBA,8,Alabama,1,I,SEC,7556076,40,Brock Guffey,,,Sr,P,-,,14941,20,20,,3.82,33.0,,33,15,14,13,33,,146,129,5,,,4,1,4,2,20,8,,,573,42,20,2,4,1,16,1
