season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7334592,15,Tucker Daniel,,,Jr,P,6-1,R/R,14941,1,1,,13.50,0.2,,0,1,1,1,1,,3,1,,,,,,1,,,,,,12,,,,,,,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7334770,48,Michael Buice,,,So,P,6-1,R/R,14941,7,7,1,21.00,6.0,,14,15,14,7,8,,40,32,3,,1,1,5,1,,2,1,,,97,6,4,,,,5,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7337683,5,Dylan Williams,,,So,P,6-1,L/L,14941,2,2,,27.00,0.1,,1,1,1,3,1,,7,2,,,,,,2,,3,,,,30,,,,,,,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7338053,33,Chad Brown,,,Sr,P,6-1,R/R,14941,10,10,7,7.39,28.0,,37,28,23,18,25,,144,118,8,,,3,2,6,,5,5,1,1,427,24,30,2,2,,13,1
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7341081,6,Logan Worley,,,Sr,INF,6-2,R/R,14941,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7343674,11,Kyle Ayers,,,So,INF,5-10,R/R,14941,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7343778,18,Brandon Jolliff,,,So,INF,6-2,R/R,14941,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7344192,13,Noah Fitzgerald,,,Sr,INF,6-0,R/R,14941,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7345474,43,Chris Cuppini,,,Jr,P,6-2,R/R,14941,4,4,,6.75,2.2,,5,5,2,2,4,,15,13,,1,,,1,,,5,1,,,40,3,,,,,1,
2022,2021-22,MBA,30154,Young Harris,2,II,Peach Belt,7346030,31,McLain Harris,,,Sr,P,6-1,R/R,14941,29,29,7,2.37,98.2,1,86,34,26,8,72,1,394,371,19,2,,10,4,6,1,15,4,6,3,"1,270",105,106,10,4,7,24,1
