season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7333847,22,Matthew Maldonado,,,Jr,UT,6-0,L/R,14941,21,21,,6.50,18.0,,17,17,13,16,31,,94,70,3,,1,1,2,6,,26,6,,2,382,11,11,,2,1,10,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7334367,16,Gavin Grubbs,,,So,UT,5-10,R/R,14941,13,13,,5.68,6.1,,5,5,4,8,7,,33,23,1,,,,1,2,,14,4,,,144,5,5,1,1,,2,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7334505,1,Chaz Bertolani,,,Jr,UT,5-6,R/R,14941,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7335597,9,August Haymaker,,,Jr,UT,5-11,R/R,14941,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7339942,31,Patrick Williams,,,So,P,6-7,R/R,14941,15,15,,3.66,19.2,,13,9,8,8,18,,81,67,3,,,1,4,3,1,8,1,2,1,313,17,21,2,,,10,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7340625,40,Ike Buxton,,,So,P,6-3,R/R,14941,15,15,14,3.86,74.2,,74,38,32,39,66,,340,280,5,,,5,14,16,,1,1,4,1,"1,296",108,33,7,3,,18,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7341004,21,John Shields,,,Sr,OF,6-0,L/R,14941,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7345728,7,Tiger Borom,,,So,OF,5-6,L/L,14941,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7347782,28,Dylan Bierman,,,Sr,P,6-1,R/R,14941,6,6,2,8.53,6.1,,6,6,6,8,4,,33,25,,1,,3,,,,2,1,,,122,9,6,1,,,1,
2022,2021-22,MBA,28600,Lipscomb,1,I,ASUN,7348244,19,Maddux Houghton,,,Sr,OF,6-0,R/R,14941,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
