season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7335036,17,Justin Peterson,,,So,P,6-4,R/R,14941,5,5,,18.90,6.2,,13,14,14,9,5,,43,30,3,,1,,2,2,,,,,2,124,5,9,1,,,2,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7337002,16,Aidan Schweizer,,,So,UT,6-0,R/R,14941,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7337073,7,Nathaniel Barnes,,,Sr,UT,-,,14941,19,14,,5.19,17.1,,13,11,10,11,15,,87,64,5,,,,1,10,1,5,2,,2,182,10,26,,,,3,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7337360,12,Robbie Bertucio,,,Sr,3B,-,,14941,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7337464,10,Ben Watson,,,Jr,OF,5-11,L/L,14941,32,8,5,8.00,18.0,,17,16,16,16,14,,85,65,3,,1,1,3,,1,,,,4,152,12,26,,1,1,6,1
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7339339,32,Lucas Carr,,,So,DH,-,,14941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7342665,25,Chris McGill,,,Jr,OF,-,,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7343689,11,Nick Ortega,,,Jr,P,5-11,R/L,14941,8,7,7,4.71,36.1,,41,24,19,12,30,,167,146,14,2,,1,,5,,,,3,1,549,46,30,2,4,,7,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7345019,33,Ryan Redding,,,So,3B,6-2,R/R,14941,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7346052,18,JM Musser,,,So,OF,6-2,R/R,14941,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7346119,1,T. McGonigle,,,Sr,SS,-,,14941,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7346152,14,Matt Barton,,,Sr,P,-,,14941,13,13,1,10.13,18.2,,21,23,21,23,9,,107,77,10,1,,1,2,6,1,2,,,1,254,5,40,2,3,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7346659,8,Garrett Schwartzbeck,,,So,OF,6-1,R/R,14941,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7346663,34,Eric Sipling,,,Sr,P,-,,14941,19,19,1,2.61,51.2,,49,18,15,17,48,,228,200,9,,1,4,4,6,2,2,2,4,1,610,44,57,6,1,1,16,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7348345,5,Ben Stovall,,,Jr,P,-,,14941,1,1,,,,,,1,1,1,,,1,,,,,,,,,,,,,6,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7348836,20,AJ Bednar,,,So,UT,6-1,R/R,14941,38,1,1,0.00,2.0,,1,,,0,2,,7,7,,,,,,,,,,,,27,,4,,,,2,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7349767,24,Eamon McCoubrey,,,Jr,1B,-,,14941,26,3,,11.57,2.1,,3,3,3,2,1,,12,9,,,,,1,,,,,,1,42,2,4,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7350207,30,Micah Wolf,,,Jr,P,-,,14941,9,9,,4.91,11.0,,11,7,6,10,8,,55,42,2,,,1,4,2,,2,,1,,137,13,10,,,,1,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7350342,35,Zach Silfies,,,Jr,P,6-2,R/R,14941,27,23,1,4.00,45.0,,45,27,20,16,47,,202,175,8,3,,3,7,9,2,6,2,2,,617,41,39,1,2,3,15,1
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7350756,2,Bryce Keller,,,So,2B,5-10,R/R,14941,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7353171,9,James Vito,,,Sr,C,-,,14941,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7354072,23,Johnathan Travisano,,,So,P,6-1,R/R,14941,3,3,2,9.82,3.2,,3,5,4,1,4,,18,15,,,,,1,2,,2,,,,68,1,6,,1,,1,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7354299,4,Joey Thomas,,,Sr,UT,-,,14941,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,211,Elizabethtown,3,III,Landmark,7356760,21,Justin Wetzel,,,Jr,UT,-,,14941,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
