season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,222,FDU,1,I,NEC,7332427,17,Tommy Verga,,,So,INF,5-11,R/R,14941,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7334446,34,Jude Baxt,,,So,P,6-0,R/R,14941,17,16,5,5.70,36.1,,41,27,23,12,25,,159,138,12,,,6,4,4,,1,,1,4,466,41,32,1,3,1,8,
2022,2021-22,MBA,222,FDU,1,I,NEC,7336859,27,TJ Werner,,,So,INF,5-6,R/R,14941,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7337538,15,George Rosales,,,Sr,C,5-10,R/R,14941,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7337728,11,David Bordieri Jr.,,,Jr,INF,5-10,,14941,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7339348,18,Tom Ruscitti,,,Sr,OF,6-0,L/R,14941,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7339437,26,Nicolas Kythreotis,,,So,P,6-1,,14941,6,6,,18.56,5.1,,14,11,11,3,4,,33,29,4,,,1,,,,1,,,1,111,4,8,,,,1,
2022,2021-22,MBA,222,FDU,1,I,NEC,7344235,39,Phillip Romeo,,,Sr,P,6-3,,14941,8,8,1,9.82,7.1,,8,11,8,10,5,,43,30,2,,,,2,3,,3,2,,,127,9,5,,,,1,
2022,2021-22,MBA,222,FDU,1,I,NEC,7345505,36,Ethan Rembish,,,So,P,5-10,R/R,14941,16,16,3,1.59,28.1,,12,7,5,21,42,,120,92,5,,,,7,5,,7,4,1,1,496,8,31,2,,,8,1
2022,2021-22,MBA,222,FDU,1,I,NEC,7346503,45,Brendan Medoro,,,Sr,P,6-1,R/R,14941,24,24,1,4.81,48.2,,50,34,26,12,39,,208,186,6,1,,7,5,3,1,10,9,4,3,609,69,31,3,4,6,11,
2022,2021-22,MBA,222,FDU,1,I,NEC,7352525,2,Hunter D'Amato,,,So,INF,5-11,B/R,14941,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7354450,7,Joey Kosowsky,,,Sr,P,5-10,R/R,14941,17,17,15,5.67,81.0,,81,58,51,30,75,,363,321,16,1,,18,5,7,,,,1,4,994,58,102,5,4,,24,2
2022,2021-22,MBA,222,FDU,1,I,NEC,7355167,43,Michael DiMartino,,,So,P,6-2,R/R,14941,16,16,,4.70,23.0,,26,13,12,15,22,,107,89,7,1,,2,1,2,,4,1,1,,359,14,27,3,,1,5,
2022,2021-22,MBA,222,FDU,1,I,NEC,7356410,20,Bryce Timko,,,Jr,P,6-1,,14941,6,6,,9.95,6.1,,12,8,7,6,1,,34,25,5,,,,,,,1,1,,3,124,3,11,,,,,1
2022,2021-22,MBA,222,FDU,1,I,NEC,7357932,12,Justin Sierra,,,Jr,OF,6-0,R/R,14941,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572256,1,Cooper Symmons,,,Fr,P,6-0,L/L,14941,5,5,,4.15,4.1,,3,3,2,3,6,,18,15,1,,,,,,,3,,,,54,1,5,,,,2,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572259,30,Evan Stewart,,,Sr,P,6-1,R/R,14941,12,12,,12.27,11.0,,16,22,15,8,13,,63,50,4,,,1,5,4,1,8,6,,1,224,8,11,1,3,,4,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572463,4,Zack Will,,,So,INF,5-7,R/R,14941,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572464,6,Joan Sosa,,,So,INF,5-8,R/R,14941,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572465,8,Ryan Wheet,,,Fr,OF,6-2,R/L,14941,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572468,10,Jack Giovenco,,,Fr,C,6-0,R/R,14941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572469,14,Jake Simon,,,Jr,P,5-9,R/R,14941,20,20,2,3.76,40.2,,30,19,17,20,38,,166,140,6,,1,6,,1,,4,1,3,2,553,35,40,4,4,,14,2
2022,2021-22,MBA,222,FDU,1,I,NEC,7572482,9,Brelon Harden,,,So,INF,5-11,R/R,14941,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572488,21,Matthew Milone,,,So,OF,6-2,,14941,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572491,22,William Pope,,,So,C,5-11,,14941,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572492,24,Leo Lung,,,Fr,INF,6-0,,14941,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572493,25,Chris Mattioli,,,Fr,P,5-11,R/R,14941,12,12,1,9.64,14.0,,17,16,15,14,10,,74,56,4,,,4,3,4,,,,,,182,6,23,,1,,4,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572498,28,Edward Novoa,,,Fr,C,5-11,R/R,14941,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572504,31,Joshua Milleville,,,Fr,P,5-10,,14941,9,9,,13.03,9.2,,13,14,14,12,13,,55,43,4,,,2,1,,,1,1,,,212,3,12,,1,,3,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572506,32,Kyle Richards,,,Fr,C,5-10,,14941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572507,33,Luke Cantwell,,,Fr,INF,6-0,L/R,14941,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572543,35,Devin  Pelletier,,,Fr,INF,5-10,L/R,14941,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572546,37,Thomas Spiwak,,,Fr,P,6-0,R/R,14941,5,5,,5.40,6.2,,8,4,4,8,6,,36,27,1,,,2,2,1,,2,2,,,127,5,7,,,,2,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572569,38,Brenden Katz,,,Fr,P,6-4,,14941,3,3,,8.10,3.1,,6,4,3,2,1,,21,16,4,,,,2,3,,1,1,,,63,7,2,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572575,40,Ian  Barrett,,,So,P,6-0,R/R,14941,8,8,,9.53,11.1,,10,12,12,9,6,,55,41,2,,,,,3,,,,1,1,204,14,12,1,,1,1,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572592,41,Rich Racobaldo,,,Jr,P,6-3,R/R,14941,16,16,11,7.38,53.2,,73,46,44,20,44,,256,223,10,1,,10,8,10,,,,1,2,805,54,52,2,6,,18,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572596,42,Gavin Price,,,Fr,P,6-0,,14941,9,9,1,11.91,11.1,,13,16,15,8,7,,62,46,4,,,1,2,6,,2,1,1,1,204,13,12,,1,,3,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572601,44,Matthew  Puello,,,Fr,INF,6-0,,14941,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7572637,51,Nick  Evangelista,,,Sr,P,5-11,,14941,15,15,14,5.55,71.1,,93,50,44,18,50,,325,293,15,,,15,,9,,,,4,1,939,79,68,2,3,,16,3
