season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7331497,13,Ben Mets,,,Jr,INF,-,R/R,14941,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7333449,4,Isaac Van Dyke,,,So,P,-,R/R,14941,9,9,2,6.90,30.0,,38,24,23,14,18,,140,119,5,2,,3,5,3,,,,3,1,489,40,25,3,,,5,
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7333540,21,Zach Haefer,,,Sr,P,-,,14941,16,16,,5.56,22.2,,28,17,14,14,16,,115,88,4,2,,,4,8,1,13,3,1,4,406,16,32,2,1,,4,1
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7334676,8,Derrick Edington,,,Sr,P,-,,14941,15,15,14,5.68,71.1,1,66,57,45,39,79,,335,275,16,4,,4,8,9,,,,7,5,"1,169",53,76,5,5,,24,5
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7336454,12,Carter Troncin,,,Jr,3B,-,R/R,14941,55,15,7,6.65,43.1,,61,40,32,14,30,,206,183,15,1,1,4,2,4,,6,5,2,3,620,49,43,4,1,,5,1
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7337910,44,Dalton O'Boyle,,,Sr,P,-,,14941,9,9,3,7.91,19.1,,15,19,17,17,18,,98,70,3,,,3,3,7,,1,1,3,1,293,24,14,,,,8,1
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7339536,24,Gaetano Vallone,,,Jr,OF,-,L/L,14941,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7340300,14,Brock Henley,,,So,INF,-,R/R,14941,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7341243,22,Anthony Aloisio,,,So,1B,-,R/R,14941,29,1,,4.50,2.0,,3,1,1,1,2,,10,9,,,,,,,,,,,,30,2,2,,,,,
2022,2021-22,MBA,30221,Davenport,2,II,GLIAC,7341264,5,Aaron Cardoza,,,So,OF,-,,14941,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
