season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7332036,4,Kyle Suraci,,,So,INF,-,,14940,34,30,0.275,0.344,0.376,20,109,30,8,,41,1,12,11,1,1,2,22,2,,2,5,,2,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7332386,7,Sean Goudey,,,So,OF,-,,14940,23,20,0.194,0.289,0.269,10,67,13,3,1,18,,7,3,6,,2,21,1,1,1,9,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7333618,12,Dan Saraceno,,,So,1B,-,,14940,37,37,0.285,0.372,0.445,21,137,39,12,2,61,2,22,11,8,,,40,2,1,,2,,1,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7334009,18,Ethan Grade,,,So,P,-,,14940,6,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7334425,29,Jake Graham,,,Jr,P,-,,14940,8,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7334484,13,Joey Molis,,,So,3B,-,,14940,38,36,0.275,0.336,0.420,20,131,36,7,3,55,2,27,10,2,,2,38,3,2,1,3,1,2,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7334956,10,Eric Longley,,,So,C,-,,14940,20,16,0.228,0.302,0.404,13,57,13,7,,23,1,4,5,1,,1,17,3,,,,,3,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7336006,15,Jay Wladkowski,,,So,P,-,,14940,45,45,0.391,0.458,0.515,46,169,66,18,,87,1,46,21,1,1,,28,3,2,,21,1,1,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7339370,34,Tyler Dasilva-Medeiros,,,Jr,P,-,,14940,15,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7342460,17,Matt Josselyn,,,Sr,P,-,,14940,12,11,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7345452,1,Kevin Lindsay,,,So,INF,-,,14940,44,44,0.333,0.440,0.439,35,123,41,9,2,54,,18,18,7,2,7,30,2,5,,18,,2,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7346934,16,Harrison Loud,,,So,P,-,,14940,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7348659,3,Cam James,,,So,UT,-,,14940,5,3,0.100,0.308,0.200,3,10,1,1,,2,,,2,1,,1,5,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7349645,2,Patrick Cashin,,,Sr,INF,-,,14940,22,16,0.189,0.268,0.216,8,37,7,1,,8,,5,4,,,3,12,1,,,2,,1,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7351433,33,Jonathan O'Donnell,,,Sr,1B,-,,14940,26,24,0.300,0.430,0.400,9,80,24,5,,32,1,20,10,9,1,,14,5,1,,1,1,3,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7355311,9,David Kerns,,,Sr,P,-,,14940,11,10,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7355330,11,Mathew Pigeon,,,So,C,5-11,L/R,14940,31,30,0.280,0.380,0.366,17,93,26,4,2,34,,9,7,8,,3,12,,,,1,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7356657,6,Joe Frechette,,,So,UT,6-1,R/R,14940,41,39,0.319,0.394,0.390,26,141,45,8,1,55,,29,15,5,4,4,23,4,5,1,11,,4,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7591378,22,Scott Emerson,,,Fr,2b,5-10,R/R,14940,45,45,0.353,0.422,0.413,45,167,59,8,1,69,,32,19,3,3,2,31,1,3,,31,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7591379,10,Shane Foley,,,So,pr/cf,-,,14940,30,25,0.265,0.365,0.301,20,83,22,3,,25,,8,8,5,,3,24,3,3,1,9,,1,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7591380,25,Cameron Breault,,,Fr,p,6-2,R/R,14940,10,3,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7591697,30,Matt Seavey,,,Jr,P,-,,14940,11,11,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7591698,5,Shane Handrahan,,,Fr,p,-,,14940,13,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7592710,21,John Golato,,,Fr,3b,-,,14940,6,0,0.143,0.250,0.143,2,7,1,,,1,,,1,,,,2,,,,1,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7592711,24,Ty Lobmeyer,,,Fr,p,-,,14940,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,76,Bridgewater St.,3,III,MASCAC,7592712,14,Justin Peck,,,Fr,c,-,,14940,2,0,0.000,0.250,0.000,,3,,,,0,,,1,,,,3,,,,,,,
