season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7332488,21,Kyle Hoeth,,,So,C,-,,14940,26,26,0.225,0.370,0.325,17,80,18,3,1,26,1,7,18,1,1,2,31,,,1,1,,,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7333332,15,Jacob Stuart,,,So,P,-,,14940,6,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7336906,40,Gavin Birkhimer,,,Jr,INF,-,,14940,17,13,0.184,0.288,0.184,6,49,9,,,9,,7,6,2,2,1,15,1,,,1,,1,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7338515,24,Clay Taylor,,,Jr,2B,-,,14940,46,46,0.216,0.330,0.307,25,153,33,5,,47,3,32,18,9,2,3,38,3,,1,3,,1,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7339721,11,James Balogh,,,Jr,P,-,,14940,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7343187,16,D'Sean Prinkleton,,,So,SS,-,,14940,27,19,0.242,0.365,0.355,9,62,15,3,2,22,,6,12,,,,15,2,2,,2,,1,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7346123,18,Tyler Campbell,,,Sr,1B,-,,14940,44,44,0.321,0.412,0.654,31,156,50,4,,102,16,48,20,5,1,1,40,1,,,,3,1,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7346336,29,Garrett Stiltner,,,Jr,P,5-10,R/R,14940,18,16,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7347158,12,Cole Harness,,,So,dh,6-4,L/L,14940,50,50,0.272,0.373,0.522,33,180,49,12,,94,11,36,15,14,,,57,2,,1,,2,1,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7348691,8,Hunter Anderson,,,So,P,5-10,R/R,14940,22,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7349795,35,Jude Drzemiecki,,,So,OF,-,,14940,20,19,0.213,0.364,0.311,14,61,13,1,1,19,1,8,7,8,1,,20,3,,,2,,1,
2022,2021-22,MBA,30181,UVA Wise,2,II,SAC,7349828,25,Jeremiah Ball,,,Jr,P,-,,14940,6,0,,,,,,,,,0,,,,,,,,,,,,,,
