season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7331383,3,Justin Riemer,,,Fr,INF,6-0,R/R,14940,44,38,0.329,0.454,0.459,37,146,48,13,,67,2,27,31,4,2,2,12,3,3,1,7,,1,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7332598,5,Aaron Ernst,,,Sr,P,6-3,,14940,10,5,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7332683,28,Gehrig Anglin,,,Jr,INF,6-2,R/R,14940,56,56,0.297,0.424,0.598,50,209,62,15,,125,16,49,33,14,1,2,68,1,2,1,11,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7332967,45,Justin Hornschemeier,,,So,P,6-5,R/R,14940,9,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7335711,32,Riley Perlich,,,Jr,P,6-4,,14940,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7336827,16,Luke Arnold,,,Fr,INF,6-3,R/R,14940,25,11,0.178,0.321,0.267,8,45,8,1,,12,1,5,9,1,1,,17,,,1,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7338233,39,Zane Harris,,,Sr,1B,6-5,,14940,57,56,0.308,0.389,0.529,41,208,64,15,2,110,9,67,30,2,7,,29,4,1,,2,,2,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7338279,40,Sam Wirsing,,,Jr,P,-,,14940,12,8,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7339041,15,Cameron Rountree,,,Jr,C,6-1,,14940,1,1,0.000,0.000,0.000,,4,,,,0,,,,,,,2,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7339296,41,Donnie Nicodemus,,,Sr,P,-,,14940,14,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7340077,19,Drew Baker,,,Fr,C,5-11,R/R,14940,24,6,0.250,0.333,0.375,4,40,10,3,1,15,,5,3,2,,,14,1,,,1,,1,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7342106,33,Alex Theis,,,Jr,P,6-0,L/L,14940,18,9,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7344796,17,Tristan Haught,,,Jr,P,6-3,R/R,14940,26,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,810,Wright St.,1,I,Horizon,7344801,4,Bradley Deboutte,,,Jr,P,5-11,,14940,15,0,,,,,,,,,0,,,,,,,,,,,,,,
