season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7331307,18,Hunter Combs,,,Sr,C,5-9,R/R,14940,42,42,0.320,0.413,0.449,27,147,47,4,,66,5,37,25,2,5,3,27,5,,,,1,5,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7332976,32,Landon Moberly,,,Sr,C,5-10,R/R,14940,26,26,0.152,0.236,0.278,15,79,12,1,,22,3,6,7,2,1,1,35,,,,,,,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7333541,13,Nolan Johnson,,,Sr,P,6-0,L/L,14940,3,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7333579,49,Kyle Wingo,,,So,P,5-10,R/R,14940,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7334246,1,Andy Baker,,,Jr,INF,5-5,R/R,14940,11,5,0.105,0.261,0.105,2,19,2,,,2,,,3,1,,,7,2,,1,,,1,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7334717,30,Seth Wright,,,So,P,6-0,R/R,14940,12,12,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7334940,50,Nate Cunningham,,,Jr,P,6-0,L/L,14940,12,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7335901,52,Drake Hamil,,,Sr,P,6-2,R/R,14940,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7339580,57,Zach Curtis,,,Jr,INF,6-3,R/R,14940,7,1,0.111,0.111,0.444,2,9,1,,,4,1,1,,,,,4,,,,,,,
2022,2021-22,MBA,333,Ky. Wesleyan,2,II,G-MAC,7340231,42,Reece Puckett,,,Jr,OF,5-10,R/R,14940,50,49,0.308,0.373,0.434,35,159,49,8,3,69,2,12,10,7,1,,52,3,2,,7,,2,
