season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,56,Bentley,2,II,NE10,7332207,92,Harry Kelley,,,Jr,P,6-3,R/R,14940,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7332672,26,Joe Cacciatore,,,So,OF,6-2,R/R,14940,14,8,0.167,0.189,0.167,2,36,6,,,6,,2,1,,,,4,2,,,,,1,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7333360,12,David Morganelli,,,Jr,P,6-2,R/R,14940,13,4,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7335471,33,Connor Sheehan,,,Jr,P,5-10,R/L,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7338530,23,Liam Sears,,,Sr,OF,6-1,R/R,14940,42,42,0.314,0.432,0.436,31,140,44,8,,61,3,31,17,12,,,31,1,4,,7,,1,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7340207,1,Zach Zdimal,,,Sr,P,6-0,R/R,14940,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7342462,20,Brandon Ostiguy,,,Sr,P,6-4,R/R,14940,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7342994,35,Cory Bright,,,Jr,INF,5-10,R/R,14940,28,25,0.299,0.396,0.356,16,87,26,5,,31,,14,8,6,,1,8,2,,1,1,,2,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7346687,28,Bobby DiCapua,,,So,P,6-0,R/R,14940,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7348589,10,Steve Rizzuto,,,Jr,3B,6-0,R/R,14940,37,36,0.242,0.333,0.306,19,124,30,5,,38,1,24,14,4,2,2,25,4,,,2,1,3,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7349146,31,Jackson Walonis,,,So,INF,6-0,R/R,14940,29,29,0.290,0.352,0.421,22,107,31,6,1,45,2,20,12,1,5,1,16,3,1,2,1,,3,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7349292,14,Ryan Donovan,,,Jr,P,6-3,R/R,14940,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7351202,18,Tim Zupkus,,,Jr,OF,6-0,R/R,14940,42,42,0.293,0.414,0.388,30,147,43,8,,57,2,36,30,2,2,1,23,5,,,,,3,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7352250,17,Joe Boushell,,,Jr,SS,5-11,R/R,14940,23,19,0.185,0.312,0.231,6,65,12,3,,15,,6,8,4,,,22,,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7354352,3,Tommy Fisher,,,Jr,OF,5-9,R/R,14940,5,0,0.250,0.250,0.375,1,8,2,1,,3,,1,,,,,1,,,,1,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7570337,31,Alex Bodnar,,,Fr,INF,6-3,R/R,14940,21,17,0.209,0.260,0.269,11,67,14,2,1,18,,4,3,2,1,,10,1,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7570338,22,Nick Pappas,,,Fr,INF,6-0,R/R,14940,3,0,0.250,0.250,0.500,,4,1,1,,2,,,,,,,1,1,,,,,,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7570512,5,Charlie Auditore,,,Sr,C,5-11,L/R,14940,42,42,0.268,0.384,0.295,27,149,40,4,,44,,19,23,5,,,26,4,,1,1,,4,
2022,2021-22,MBA,56,Bentley,2,II,NE10,7570515,21,Jared Brooks,,,Sr,P,6-3,R/L,14940,11,11,,,,,,,,,0,,,,,,,,,,,,,,
