season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,533,Pace,2,II,NE10,7331231,19,Christopher Vivenzio,,,So,p,5-10,R/R,14940,12,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7333066,29,Dan Brown,,,So,p,6-3,R/R,14940,13,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7333973,17,N. Carminucc,,,So,ph,-,,14940,28,19,0.228,0.261,0.367,10,79,18,8,,29,1,8,5,,4,,13,1,,,,,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7334595,22,Patrick Gleason,,,Fr,p,6-3,R/R,14940,10,9,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7334692,33,Thomas Keefe,,,So,ph,-,,14940,22,12,0.240,0.333,0.280,8,50,12,2,,14,,8,5,2,,,12,2,,,1,,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7334694,2,Brian Primm,,,Jr,C,-,,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7342700,27,Vincent Vartolone,,,So,p,6-1,R/R,14940,10,3,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7345273,42,Christian Aich,,,So,p,-,,14940,11,11,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7346116,3,Robert Chesney,,,So,ph,-,,14940,18,10,0.213,0.260,0.277,6,47,10,3,,13,,5,2,1,,1,6,,1,,1,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7347151,25,Andrew Oakland,,,Jr,2b,-,,14940,16,8,0.259,0.355,0.296,4,27,7,1,,8,,3,4,,,2,10,,1,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7349576,32,Michael Roll,,,Sr,P,-,,14940,8,6,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7350093,13,Anthony Labita,,,Fr,3b,6-2,L/R,14940,25,25,0.227,0.292,0.273,9,88,20,4,,24,,14,7,1,,2,14,1,,,3,1,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7350110,26,Andrew Primm,,,So,c,-,,14940,38,38,0.276,0.367,0.343,24,134,37,4,1,46,1,22,19,2,3,5,10,7,,1,,,4,
2022,2021-22,MBA,533,Pace,2,II,NE10,7350322,7,Kasey Sullivan,,,So,ph,-,,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7351370,34,Nelson Arroyo,,,Sr,P,-,,14940,13,4,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7355149,13,Johnny Guarantano,,,So,ss,-,,14940,26,16,0.241,0.364,0.278,10,54,13,,1,15,,8,8,3,1,2,11,2,,1,,,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586658,11,Matt Almonte,,,Sr,C,-,,14940,43,43,0.327,0.404,0.525,38,162,53,9,1,85,7,29,15,8,3,1,22,4,5,2,11,1,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586659,23,Anthony Apollaro,,,N/A,p,5-11,R/R,14940,12,6,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586668,31,Mason Baronian,,,N/A,ss,6-2,R/R,14940,42,40,0.274,0.377,0.371,23,124,34,4,1,46,2,18,13,8,1,3,27,2,1,,3,,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586671,16,Mitchell McCabe,,,Sr,RF,-,,14940,37,37,0.359,0.472,0.719,41,128,46,9,2,92,11,31,27,2,2,,34,3,1,2,6,1,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586672,6,Josh Miller,,,N/A,pr/cf,6-3,R/R,14940,19,4,0.357,0.379,0.429,4,28,10,2,,12,,4,1,,,,2,1,2,,,,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586674,15,Matthew Rinaldi,,,N/A,dh,5-10,R/R,14940,42,41,0.327,0.428,0.447,37,150,49,7,1,67,3,14,27,1,2,1,19,1,3,,13,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586680,1,Dean DePreta,,,Sr,INF,-,,14940,20,19,0.386,0.450,0.643,18,70,27,3,,45,5,19,7,2,1,,12,,2,,8,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586682,20,Luke Jacobi,,,Sr,OF,-,,14940,43,43,0.356,0.462,0.475,37,160,57,13,,76,2,45,22,11,2,3,16,3,3,1,21,,1,
2022,2021-22,MBA,533,Pace,2,II,NE10,7586683,19,Nick Montagna,,,N/A,ph,6-0,R/R,14940,34,32,0.353,0.394,0.474,18,116,41,7,2,55,1,32,8,1,2,6,14,1,2,1,1,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7591616,12,Grant Biederman,,,N/A,p,5-10,R/R,14940,17,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7591617,18,Marco Siracusa,,,N/A,p,6-0,L/L,14940,13,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7591618,24,Chase Swain,,,N/A,p,5-8,L/L,14940,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,533,Pace,2,II,NE10,7596468,28,Vincent Civitella,,,Fr,p,6-0,R/L,14940,7,3,,,,,,,,,0,,,,,,,,,,,,,,
