season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7332042,34,Tyler Germanowski,,,Sr,P,-,,14940,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7332262,55,Logan Mathieu,,,Sr,1B,-,,14940,58,55,0.275,0.363,0.456,36,204,56,14,1,93,7,39,26,4,3,3,56,1,1,,2,2,1,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7335716,3,Three Hillier,,,So,C,-,L/R,14940,53,52,0.309,0.414,0.478,42,207,64,14,,99,7,43,32,5,,,30,2,,,2,,1,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7338464,32,Mason Fluharty,,,So,P,-,,14940,26,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7340008,47,Ty Peters,,,So,INF,6-2,R/R,14940,7,4,0.154,0.267,0.154,2,13,2,,,2,,1,2,,,2,5,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7341506,2,Gray Betts,,,Jr,C,-,,14940,56,56,0.296,0.390,0.457,50,230,68,14,1,105,7,35,28,10,4,3,23,3,1,1,,,2,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7343395,9,Aaron Anderson,,,Sr,OF,-,,14940,60,60,0.310,0.423,0.479,45,242,75,17,,116,8,44,37,12,2,,40,5,,,,,5,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7343801,48,Nick Willard,,,So,P,6-3,R/R,14940,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7347069,13,David Erickson,,,Jr,P,-,,14940,19,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7349384,23,Brady Gulakowski,,,Sr,INF,-,,14940,58,57,0.261,0.333,0.535,44,226,59,14,,121,16,63,18,7,1,1,72,6,,,,2,4,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7349658,31,Trey Gibson,,,So,P,-,,14940,16,15,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7350449,33,Cole Garrett,,,Jr,P,-,,14940,15,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7350606,45,Emmanuel Johnson,,,So,P,-,,14940,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7351480,6,Trey Carter,,,So,OF,-,R/R,14940,21,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7353230,11,Cade Hungate,,,Jr,P,-,,14940,19,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7354428,27,Joe Adametz III,,,Jr,P,-,,14940,16,16,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7355218,25,Drew Baughman,,,Jr,C,-,,14940,8,2,0.333,0.429,0.833,6,12,4,,,10,2,4,1,1,,,4,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7358280,35,Ty Wilson,,,Jr,P,-,,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555737,5,Cam Foster,,,Fr,INF,-,R/R,14940,60,60,0.265,0.341,0.417,43,230,61,17,,96,6,40,24,5,5,1,72,5,3,1,2,,4,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555740,7,Jake Lazzaro,,,So,INF,-,,14940,28,21,0.169,0.316,0.185,14,65,11,1,,12,,6,11,3,,3,30,,,,5,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555744,17,Stephen Hill,,,Sr,INF,-,,14940,60,60,0.258,0.377,0.378,40,225,58,12,,85,5,48,37,8,3,9,48,3,1,,2,,2,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555747,14,Garrett Horn,,,Fr,P,-,L/L,14940,13,7,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555757,16,Landon Riley,,,Sr,P,-,,14940,11,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555766,18,Bo Majkowski,,,Sr,OF,-,,14940,2,0,0.500,0.667,0.500,,2,1,,,1,,,,1,,,1,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555820,21,Dylan Cumming,,,Sr,P,-,,14940,19,12,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555821,22,Nathan Keeter,,,Fr,INF,-,R/R,14940,54,48,0.239,0.380,0.321,35,159,38,3,2,51,2,18,31,7,3,5,47,2,1,,8,,2,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555826,28,Max Alba,,,Jr,P,-,,14940,17,5,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555839,20,Derek Orndorff,,,Sr,OF,-,,14940,57,57,0.257,0.405,0.505,61,214,55,6,1,108,15,48,34,20,1,4,62,4,,1,17,4,3,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555854,26,Addrian McNeal,,,Fr,INF,-,,14940,10,2,0.300,0.500,0.300,3,10,3,,,3,,,4,,,,1,1,,,1,,1,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555866,39,Nick Moran,,,Fr,P,-,L/L,14940,6,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555870,30,Ryan  Shieh,,,Fr,C,-,,14940,11,4,0.000,0.227,0.000,,17,,,,0,,1,5,,,,6,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555874,37,Jeremy Beamon,,,Fr,P,-,,14940,25,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555890,43,Cole  Hertzler,,,Fr,P,-,R/R,14940,6,2,0.182,0.182,0.182,,11,2,,,2,,,,,,,4,,,,,,,
2022,2021-22,MBA,355,Liberty,1,I,ASUN,7555893,45,Tim Miller,,,Sr,P,4-0,,14940,8,1,,,,,,,,,0,,,,,,,,,,,,,,
